"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"416","65.084470540","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3718","69","Encrypted Alert"
"417","65.084521678","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3718","0","34208  >  53162 [FIN, ACK] Seq=3525 Ack=3718 Win=64128 Len=0 TSval=1602286807 TSecr=4214271028"
"418","65.236673584","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3525","0","53162  >  34208 [ACK] Seq=3718 Ack=3525 Win=130944 Len=0 TSval=4214271167 TSecr=1602286807"
"419","65.236684930","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3526","0","53162  >  34208 [ACK] Seq=3718 Ack=3526 Win=130944 Len=0 TSval=4214271167 TSecr=1602286807"
"429","70.134572179","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3718","3526","69","Encrypted Alert"
"430","70.134629539","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","34208  >  53162 [RST] Seq=3526 Win=0 Len=0"
"431","70.134678780","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3787","3526","0","53162  >  34208 [FIN, ACK] Seq=3787 Ack=3526 Win=130944 Len=0 TSval=4214276030 TSecr=1602286807"
"432","70.134693688","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","34208  >  53162 [RST] Seq=3526 Win=0 Len=0"
"433","70.134710806","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3788","3526","0","53162  >  34208 [RST, ACK] Seq=3788 Ack=3526 Win=130944 Len=0"
"441","72.915336171","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","61081  >  15118 Len=10"
"442","73.036875164","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  61081 Len=28"
"446","73.406164735","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","34210  >  53162 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1602295129 TSecr=0 WS=128"
"449","73.530758867","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","53162  >  34210 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=4069025349 TSecr=1602295129 SACK_PERM=1"
"450","73.530781794","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","34210  >  53162 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1602295253 TSecr=4069025349"
"451","73.554609949","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"453","73.729209150","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 53162  >  34210 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=4069025369 TSecr=1602295253"
"454","73.729255811","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","53162  >  34210 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=4069025384 TSecr=1602295277"
"455","73.738117558","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"456","73.738129208","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","34210  >  53162 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1602295461 TSecr=4069025391"
"457","73.763154531","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","53162  >  34210 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=4069025391 TSecr=1602295277 [TCP segment of a reassembled PDU]"
"458","73.763161616","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","34210  >  53162 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=1602295486 TSecr=4069025391"
"459","73.771195303","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","Certificate"
"460","73.771199958","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","34210  >  53162 [ACK] Seq=203 Ack=1529 Win=64128 Len=0 TSval=1602295494 TSecr=4069025391"
"461","73.823494783","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","Server Key Exchange, Server Hello Done"
"462","73.823514260","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","34210  >  53162 [ACK] Seq=203 Ack=1658 Win=64000 Len=0 TSval=1602295546 TSecr=4069025596"
"463","73.841839878","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","Client Key Exchange"
"464","73.954948979","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","53162  >  34210 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=4069025726 TSecr=1602295564"
"465","73.955007930","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","Change Cipher Spec, Encrypted Handshake Message"
"466","73.969750806","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","53162  >  34210 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=4069025785 TSecr=1602295677"
"467","73.969761480","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","Change Cipher Spec"
"468","74.011606468","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","34210  >  53162 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=1602295734 TSecr=4069025786"
"469","74.120823161","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","Encrypted Handshake Message"
"470","74.120885260","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","34210  >  53162 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=1602295843 TSecr=4069025900"
"471","74.150737123","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","Application Data"
"472","74.320567777","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","53162  >  34210 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=4069026101 TSecr=1602295873"
"473","74.320580077","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","Application Data"
"474","74.363295217","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","34210  >  53162 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=1602296086 TSecr=4069026104"
"475","74.373909284","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","Application Data"
"476","74.401770553","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","53162  >  34210 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=4069026205 TSecr=1602296096"
"477","74.401790122","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","Application Data"
"478","74.401803002","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","34210  >  53162 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=1602296124 TSecr=4069026212"
"479","74.407129470","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","Application Data"
"480","74.425686662","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","53162  >  34210 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=4069026239 TSecr=1602296130"
"481","74.457182426","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","Application Data"
"482","74.499312609","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","34210  >  53162 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=1602296222 TSecr=4069026247"
"483","74.507206022","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","Application Data"
"484","74.831399318","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","607","2084","85","[TCP Retransmission] 34210  >  53162 [PSH, ACK] Seq=607 Ack=2084 Win=64128 Len=85 TSval=1602296554 TSecr=4069026247"
"485","74.859316927","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","251","1919","607","165","[TCP Spurious Retransmission] 53162  >  34210 [PSH, ACK] Seq=1919 Ack=607 Win=131072 Len=165 TSval=4069026584 TSecr=1602296130"
"486","74.859326548","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","692","2084","0","[TCP Dup ACK 482#1] 34210  >  53162 [ACK] Seq=692 Ack=2084 Win=64128 Len=0 TSval=1602296582 TSecr=4069026584 SLE=1919 SRE=2084"
"487","74.864185337","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","53162  >  34210 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=4069026636 TSecr=1602296230"
"488","74.864231375","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","Application Data"
"489","74.864270496","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","34210  >  53162 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=1602296587 TSecr=4069026639"
"490","74.892092742","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","2169","692","0","[TCP Dup ACK 487#1] 53162  >  34210 [ACK] Seq=2169 Ack=692 Win=131072 Len=0 TSval=4069026680 TSecr=1602296554 SLE=607 SRE=692"
"491","74.988279060","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","34210  >  53162 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=1602296711 TSecr=4069026680 [TCP segment of a reassembled PDU]"
"492","74.988291133","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","Application Data"
"493","75.046326490","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2120","0","53162  >  34210 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=4069026828 TSecr=1602296711"
"494","75.046339965","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","53162  >  34210 [ACK] Seq=2169 Ack=2217 Win=130944 Len=0 TSval=4069026830 TSecr=1602296711"
"495","75.046344227","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","Application Data"
"496","75.046353366","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","34210  >  53162 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=1602296769 TSecr=4069026854"
"497","75.109960708","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","Application Data"
"498","75.156344366","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","53162  >  34210 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=4069026952 TSecr=1602296832"
"499","75.181505787","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","Application Data"
"500","75.181512453","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","34210  >  53162 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=1602296904 TSecr=4069026970"
"501","75.186970167","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","Application Data"
"502","75.317183270","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","53162  >  34210 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=4069027070 TSecr=1602296909"
"503","75.317195859","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","Application Data"
"504","75.359287394","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0","34210  >  53162 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=1602297082 TSecr=4069027082"
"505","75.366951261","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","Application Data"
"506","75.426129323","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","53162  >  34210 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=4069027234 TSecr=1602297089"
"507","75.426145038","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","Application Data"
"508","75.426157323","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","34210  >  53162 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=1602297149 TSecr=4069027241"
"509","75.429347389","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","Application Data"
"510","75.554564400","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","53162  >  34210 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=4069027303 TSecr=1602297152"
"511","75.565992987","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","Application Data"
"512","75.607989954","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","34210  >  53162 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=1602297330 TSecr=4069027310"
"515","77.571732328","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","Application Data"
"516","77.673014154","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","53162  >  34210 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=4069029490 TSecr=1602299294"
"517","77.694708169","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","Application Data"
"518","77.694731396","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","34210  >  53162 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=1602299417 TSecr=4069029498"
"521","79.699401254","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","Application Data"
"522","79.872228235","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","53162  >  34210 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=4069031655 TSecr=1602301422"
"523","79.872245230","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","Application Data"
"524","79.872257895","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","34210  >  53162 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=1602301595 TSecr=4069031658"
"525","81.877165804","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","Application Data"
"526","82.234887769","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","53162  >  34210 [ACK] Seq=3196 Ack=3116 Win=131072 Len=0 TSval=4069033838 TSecr=1602303600"
"527","82.234903476","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","Application Data"
"528","82.234916285","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","34210  >  53162 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=1602303957 TSecr=4069033845"
"529","84.239041647","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","Application Data"
"530","84.310284848","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","53162  >  34210 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=4069036127 TSecr=1602305961"
"531","84.651708253","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","Application Data"
"532","84.651786607","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","34210  >  53162 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=1602306374 TSecr=4069036465"
"533","86.656397591","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","Application Data"
"534","86.749021437","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","53162  >  34210 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=4069038568 TSecr=1602308379"
"535","86.778467667","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","Application Data"
"536","86.778531289","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","34210  >  53162 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=1602308501 TSecr=4069038575"
"537","86.782097183","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","Application Data"
"538","86.853402077","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","53162  >  34210 [ACK] Seq=3547 Ack=3371 Win=130944 Len=0 TSval=4069038662 TSecr=1602308504"
"539","86.853456298","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","Application Data"
"540","86.856361399","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","Application Data"
"541","86.991167661","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","53162  >  34210 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=4069038738 TSecr=1602308579"
"542","86.991219680","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","Application Data"
"543","86.998986489","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","Encrypted Alert"
"544","86.999055842","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","34210  >  53162 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=1602308721 TSecr=4069038744"
"545","87.012062905","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","53162  >  34210 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=4069038831 TSecr=1602308721"
"546","87.012076817","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","53162  >  34210 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=4069038831 TSecr=1602308721"
"552","92.002921253","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","Encrypted Alert"
"553","92.002977410","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","34210  >  53162 [RST] Seq=3526 Win=0 Len=0"
"554","92.038719825","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","53162  >  34210 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"555","92.048047244","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","[TCP Out-Of-Order] 53162  >  34210 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=4069043749 TSecr=1602308721"
"556","92.048089671","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","34210  >  53162 [RST] Seq=3526 Win=0 Len=0"
"589","94.810178469","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","53616  >  15118 Len=10"
"590","95.031061894","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  53616 Len=28"
"591","95.348057911","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","34212  >  53162 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1602317070 TSecr=0 WS=128"
"592","95.498545592","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","53162  >  34212 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=4089629305 TSecr=1602317070 SACK_PERM=1"
"593","95.498568994","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","34212  >  53162 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1602317221 TSecr=4089629305"
"594","95.524619549","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"595","95.551503318","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 53162  >  34212 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=4089629314 TSecr=1602317221"
"596","95.599266417","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","53162  >  34212 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=4089629371 TSecr=1602317247"
"597","95.612178179","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"598","95.612192265","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","34212  >  53162 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1602317334 TSecr=4089629382"
"599","95.612208314","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"600","95.612210884","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","34212  >  53162 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1602317334 TSecr=4089629382"
"601","95.702141049","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","Server Key Exchange, Server Hello Done"
"602","95.702162254","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","34212  >  53162 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=1602317424 TSecr=4089629438"
"603","95.714318854","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","Client Key Exchange"
"604","95.745109279","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","53162  >  34212 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=4089629541 TSecr=1602317437"
"605","95.745160845","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","91","Change Cipher Spec, Encrypted Handshake Message"
"606","95.790183516","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","53162  >  34212 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=4089629565 TSecr=1602317467"
"607","95.790189245","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","Change Cipher Spec"
"608","95.831641131","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","34212  >  53162 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=1602317554 TSecr=4089629568"
"609","95.935440325","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","Encrypted Handshake Message"
"610","95.935463738","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","34212  >  53162 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=1602317658 TSecr=4089629669"
"611","95.962230801","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","Application Data"
"612","96.001618130","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","53162  >  34212 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=4089629809 TSecr=1602317684"
"613","96.034631550","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","Application Data"
"614","96.075315357","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","34212  >  53162 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=1602317798 TSecr=4089629816"
"615","96.086504618","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","Application Data"
