"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Info"
"416","50.745854522","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3716","69","Encrypted Alert"
"417","50.745906840","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3716","0","46518  >  55178 [FIN, ACK] Seq=3525 Ack=3716 Win=64128 Len=0 TSval=1598948355 TSecr=1046828266"
"418","50.748083186","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3525","0","55178  >  46518 [ACK] Seq=3716 Ack=3525 Win=130944 Len=0 TSval=1046828277 TSecr=1598948355"
"419","50.748936615","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3526","0","55178  >  46518 [ACK] Seq=3716 Ack=3526 Win=130944 Len=0 TSval=1046828277 TSecr=1598948355"
"420","55.751624485","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3716","3526","69","Encrypted Alert"
"421","55.751640747","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46518  >  55178 [RST] Seq=3526 Win=0 Len=0"
"422","55.751661105","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3785","3526","0","55178  >  46518 [FIN, ACK] Seq=3785 Ack=3526 Win=130944 Len=0 TSval=1046833273 TSecr=1598948355"
"423","55.751663405","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46518  >  55178 [RST] Seq=3526 Win=0 Len=0"
"424","55.751665918","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3786","3526","0","55178  >  46518 [RST, ACK] Seq=3786 Ack=3526 Win=130944 Len=0"
"427","58.504831339","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","57333  >  15118 Len=10"
"428","58.609545478","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  57333 Len=28"
"429","58.884365639","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","46520  >  55178 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1598956493 TSecr=0 WS=128"
"430","58.916696834","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","55178  >  46520 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=324152779 TSecr=1598956493 SACK_PERM=1"
"431","58.916724514","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","46520  >  55178 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1598956525 TSecr=324152779"
"432","58.921278119","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 55178  >  46520 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=324152787 TSecr=1598956525"
"433","58.936798821","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"434","58.946624197","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","55178  >  46520 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=324152813 TSecr=1598956545"
"435","58.967409219","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"436","58.967423160","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","46520  >  55178 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1598956576 TSecr=324152820"
"437","58.967439922","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","Certificate"
"438","58.967442385","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","46520  >  55178 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1598956576 TSecr=324152820"
"439","58.979584894","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","214","1529","203","128","Server Key Exchange, Server Hello Done"
"440","58.979604467","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1657","0","46520  >  55178 [ACK] Seq=203 Ack=1657 Win=63360 Len=0 TSval=1598956588 TSecr=324152846"
"441","58.998055388","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1657","42","Client Key Exchange"
"442","59.005086209","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","245","0","55178  >  46520 [ACK] Seq=1657 Ack=245 Win=131072 Len=0 TSval=324152871 TSecr=1598956606"
"443","59.005103191","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1657","91","Change Cipher Spec, Encrypted Handshake Message"
"444","59.011834077","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1657","336","0","55178  >  46520 [ACK] Seq=1657 Ack=336 Win=131008 Len=0 TSval=324152878 TSecr=1598956613"
"445","59.013461547","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1657","336","6","Change Cipher Spec"
"446","59.056013584","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1663","0","46520  >  55178 [ACK] Seq=336 Ack=1663 Win=64128 Len=0 TSval=1598956664 TSecr=324152880"
"447","59.072579949","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1663","336","85","Encrypted Handshake Message"
"448","59.072592240","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1748","0","46520  >  55178 [ACK] Seq=336 Ack=1748 Win=64128 Len=0 TSval=1598956681 TSecr=324152930"
"449","59.104731504","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1748","101","Application Data"
"450","59.116255891","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1748","437","0","55178  >  46520 [ACK] Seq=1748 Ack=437 Win=130944 Len=0 TSval=324152976 TSecr=1598956713"
"451","59.127209235","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1748","437","69","Application Data"
"452","59.167698720","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1817","0","46520  >  55178 [ACK] Seq=437 Ack=1817 Win=64128 Len=0 TSval=1598956776 TSecr=324152984"
"453","59.180505181","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1817","85","Application Data"
"454","59.184174698","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1817","522","0","55178  >  46520 [ACK] Seq=1817 Ack=522 Win=130944 Len=0 TSval=324153050 TSecr=1598956789"
"455","59.191088543","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1817","522","101","Application Data"
"456","59.191110543","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1918","0","46520  >  55178 [ACK] Seq=522 Ack=1918 Win=64128 Len=0 TSval=1598956799 TSecr=324153057"
"457","59.195439136","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1918","85","Application Data"
"458","59.199017448","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1918","607","0","55178  >  46520 [ACK] Seq=1918 Ack=607 Win=130944 Len=0 TSval=324153065 TSecr=1598956804"
"459","59.205319788","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1918","607","165","Application Data"
"460","59.247692449","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2083","0","46520  >  55178 [ACK] Seq=607 Ack=2083 Win=64128 Len=0 TSval=1598956856 TSecr=324153071"
"461","59.254122807","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2083","85","Application Data"
"462","59.257354630","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2083","692","0","55178  >  46520 [ACK] Seq=2083 Ack=692 Win=130944 Len=0 TSval=324153123 TSecr=1598956862"
"463","59.264734453","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2083","692","85","Application Data"
"464","59.264742333","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2168","0","46520  >  55178 [ACK] Seq=692 Ack=2168 Win=64128 Len=0 TSval=1598956873 TSecr=324153130"
"465","59.388131821","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2168","1428","46520  >  55178 [ACK] Seq=692 Ack=2168 Win=64128 Len=1428 TSval=1598956996 TSecr=324153130 [TCP segment of a reassembled PDU]"
"466","59.388144811","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2168","97","Application Data"
"467","59.394345108","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2217","0","55178  >  46520 [ACK] Seq=2168 Ack=2217 Win=129536 Len=0 TSval=324153260 TSecr=1598956996"
"468","59.431301266","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2168","2217","101","Application Data"
"469","59.431684468","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2269","0","46520  >  55178 [ACK] Seq=2217 Ack=2269 Win=64128 Len=0 TSval=1598957040 TSecr=324153297"
"470","59.495280459","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2269","373","Application Data"
"471","59.499002057","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2269","2590","0","55178  >  46520 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=324153365 TSecr=1598957104"
"472","59.516345762","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2269","2590","85","Application Data"
"473","59.516407042","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2354","0","46520  >  55178 [ACK] Seq=2590 Ack=2354 Win=64128 Len=0 TSval=1598957125 TSecr=324153382"
"474","59.523283710","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2354","101","Application Data"
"475","59.526390802","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2354","2691","0","55178  >  46520 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=324153392 TSecr=1598957132"
"476","59.540726060","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2354","2691","405","Application Data"
"477","59.583743101","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2759","0","46520  >  55178 [ACK] Seq=2691 Ack=2759 Win=64128 Len=0 TSval=1598957192 TSecr=324153407"
"478","59.592318790","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2759","85","Application Data"
"479","59.594873500","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2759","2776","0","55178  >  46520 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=324153461 TSecr=1598957201"
"480","59.600160192","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2759","2776","85","Application Data"
"481","59.600323585","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2844","0","46520  >  55178 [ACK] Seq=2776 Ack=2844 Win=64128 Len=0 TSval=1598957209 TSecr=324153466"
"482","59.603556752","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2844","85","Application Data"
"483","59.606044464","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2844","2861","0","55178  >  46520 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=324153472 TSecr=1598957212"
"484","59.611643337","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2844","2861","117","Application Data"
"485","59.655701236","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2961","0","46520  >  55178 [ACK] Seq=2861 Ack=2961 Win=64128 Len=0 TSval=1598957264 TSecr=324153477"
"486","61.617755758","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2961","85","Application Data"
"487","61.685643471","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2961","2946","0","55178  >  46520 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=324155549 TSecr=1598959226"
"488","61.695988336","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2961","2946","117","Application Data"
"489","61.696011069","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3078","0","46520  >  55178 [ACK] Seq=2946 Ack=3078 Win=64128 Len=0 TSval=1598959304 TSecr=324155557"
"492","63.701323316","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3078","85","Application Data"
"493","63.725873765","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3078","3031","0","55178  >  46520 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=324157591 TSecr=1598961309"
"494","63.733271933","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3078","3031","117","Application Data"
"495","63.733301356","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3195","0","46520  >  55178 [ACK] Seq=3031 Ack=3195 Win=64128 Len=0 TSval=1598961341 TSecr=324157599"
"496","65.738447386","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3195","85","Application Data"
"497","65.774213505","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3195","3116","0","55178  >  46520 [ACK] Seq=3195 Ack=3116 Win=130944 Len=0 TSval=324159639 TSecr=1598963346"
"498","65.781466861","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3195","3116","117","Application Data"
"499","65.781490657","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3312","0","46520  >  55178 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=1598963389 TSecr=324159646"
"500","67.786575102","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3312","85","Application Data"
"501","67.823170350","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3312","3201","0","55178  >  46520 [ACK] Seq=3312 Ack=3201 Win=130944 Len=0 TSval=324161687 TSecr=1598965394"
"502","67.829713831","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3312","3201","117","Application Data"
"503","67.829738075","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3429","0","46520  >  55178 [ACK] Seq=3201 Ack=3429 Win=64128 Len=0 TSval=1598965437 TSecr=324161694"
"504","69.834860248","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3429","85","Application Data"
"505","69.871229972","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3429","3286","0","55178  >  46520 [ACK] Seq=3429 Ack=3286 Win=131072 Len=0 TSval=324163735 TSecr=1598967442"
"506","69.877998657","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3429","3286","117","Application Data"
"507","69.878022712","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3546","0","46520  >  55178 [ACK] Seq=3286 Ack=3546 Win=64128 Len=0 TSval=1598967485 TSecr=324163743"
"508","69.881458467","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3546","85","Application Data"
"509","69.884175619","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3546","3371","0","55178  >  46520 [ACK] Seq=3546 Ack=3371 Win=131072 Len=0 TSval=324163749 TSecr=1598967489"
"510","69.888212689","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3546","3371","85","Application Data"
"511","69.891230317","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3631","85","Application Data"
"512","69.898211279","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3631","3456","0","55178  >  46520 [ACK] Seq=3631 Ack=3456 Win=130944 Len=0 TSval=324163763 TSecr=1598967499"
"513","69.905115575","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3631","3456","85","Application Data"
"514","69.912860892","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3716","69","Encrypted Alert"
"515","69.912909423","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3716","0","46520  >  55178 [FIN, ACK] Seq=3525 Ack=3716 Win=64128 Len=0 TSval=1598967520 TSecr=324163770"
"516","69.915063490","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3525","0","55178  >  46520 [ACK] Seq=3716 Ack=3525 Win=130944 Len=0 TSval=324163780 TSecr=1598967520"
"517","69.916427925","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3526","0","55178  >  46520 [ACK] Seq=3716 Ack=3526 Win=130944 Len=0 TSval=324163780 TSecr=1598967520"
"547","74.912644792","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3716","3526","69","Encrypted Alert"
"548","74.912705348","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46520  >  55178 [RST] Seq=3526 Win=0 Len=0"
"549","74.912766999","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3785","3526","0","55178  >  46520 [FIN, ACK] Seq=3785 Ack=3526 Win=130944 Len=0 TSval=324168776 TSecr=1598967520"
"550","74.912784306","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","46520  >  55178 [RST] Seq=3526 Win=0 Len=0"
"551","74.912960161","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3786","3526","0","55178  >  46520 [RST, ACK] Seq=3786 Ack=3526 Win=130944 Len=0"
"555","77.647673351","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","53618  >  15118 Len=10"
"557","77.760137261","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","15118  >  53618 Len=28"
"561","78.047474472","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","46522  >  55178 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=1598975654 TSecr=0 WS=128"
"562","78.169881881","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","55178  >  46522 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1784002262 TSecr=1598975654 SACK_PERM=1"
"563","78.169908859","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","46522  >  55178 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=1598975776 TSecr=1784002262"
"564","78.173607787","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","[TCP Window Update] 55178  >  46522 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1784002269 TSecr=1598975776"
"565","78.190486154","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","Client Hello"
"566","78.194278547","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","55178  >  46522 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=1784002290 TSecr=1598975797"
"567","78.206122650","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","Server Hello"
"568","78.206161519","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","46522  >  55178 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=1598975813 TSecr=1784002302"
"569","78.206990085","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","55178  >  46522 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=1784002302 TSecr=1598975797 [TCP segment of a reassembled PDU]"
"570","78.206994744","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","46522  >  55178 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=1598975813 TSecr=1784002302"
"571","78.207100176","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","Certificate"
"572","78.207102707","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","46522  >  55178 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=1598975814 TSecr=1784002302"
"573","78.210199596","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","216","1529","203","130","Server Key Exchange, Server Hello Done"
"574","78.210216785","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1659","0","46522  >  55178 [ACK] Seq=203 Ack=1659 Win=63360 Len=0 TSval=1598975817 TSecr=1784002306"
"575","78.236361271","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1659","42","Client Key Exchange"
"576","78.240974405","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","245","0","55178  >  46522 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=1784002336 TSecr=1598975843"
"577","78.241087357","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1659","6","Change Cipher Spec"
"578","78.244676861","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","251","0","55178  >  46522 [ACK] Seq=1659 Ack=251 Win=131072 Len=0 TSval=1784002340 TSecr=1598975848"
"579","78.244685068","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1659","85","Encrypted Handshake Message"
"580","78.248359398","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","336","0","55178  >  46522 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=1784002344 TSecr=1598975851"
"581","78.250151343","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1659","336","6","Change Cipher Spec"
"582","78.292227538","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1665","0","46522  >  55178 [ACK] Seq=336 Ack=1665 Win=64128 Len=0 TSval=1598975899 TSecr=1784002346"
"583","78.296256649","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1665","336","85","Encrypted Handshake Message"
"584","78.296276707","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1750","0","46522  >  55178 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=1598975903 TSecr=1784002392"
"585","78.323359060","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1750","101","Application Data"
"586","78.327474336","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1750","437","0","55178  >  46522 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=1784002423 TSecr=1598975930"
"587","78.334767591","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1750","437","69","Application Data"
"588","78.391677250","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1819","0","46522  >  55178 [ACK] Seq=437 Ack=1819 Win=64128 Len=0 TSval=1598975998 TSecr=1784002430"
"589","78.392334609","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1819","85","Application Data"
"590","78.401277562","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1819","522","0","55178  >  46522 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=1784002497 TSecr=1598975999"
"591","78.408035710","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1819","522","101","Application Data"
"592","78.408073605","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1920","0","46522  >  55178 [ACK] Seq=522 Ack=1920 Win=64128 Len=0 TSval=1598976014 TSecr=1784002503"
"593","78.414321064","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1920","85","Application Data"
"594","78.418217952","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1920","607","0","55178  >  46522 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=1784002514 TSecr=1598976021"
"595","78.425631813","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1920","607","165","Application Data"
