"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Info"
"551193","112.807011","0.257147000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","135","2487","74","","","Data, SN=2487, FN=0, Flags=.p....F.C"
"553960","113.221702","0.414691000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","182","2396","96","","Best Effort (Best Effort)","QoS Data, SN=2396, FN=0, Flags=.p....F.C"
"555024","113.376114","0.154412000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2397","88","","Best Effort (Best Effort)","QoS Data, SN=2397, FN=0, Flags=.p....F.C"
"555026","113.376225","0.000111000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","376","2398","290","","Best Effort (Best Effort)","QoS Data, SN=2398, FN=0, Flags=.p....F.C"
"555693","113.490673","0.114448000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2399","88","","Best Effort (Best Effort)","QoS Data, SN=2399, FN=0, Flags=.p....F.C"
"555935","113.517723","0.027050000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2400","88","","Best Effort (Best Effort)","QoS Data, SN=2400, FN=0, Flags=.p....F.C"
"555940","113.518293","0.000570000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2401","88","","Best Effort (Best Effort)","QoS Data, SN=2401, FN=0, Flags=.p....F.C"
"555948","113.523306","0.005013000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2402","88","","Best Effort (Best Effort)","QoS Data, SN=2402, FN=0, Flags=.p....F.C"
"556110","113.548168","0.024862000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","216","2403","130","","Best Effort (Best Effort)","QoS Data, SN=2403, FN=0, Flags=.p....F.C"
"557338","113.732394","0.184226000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","265","2404","179","","Best Effort (Best Effort)","QoS Data, SN=2404, FN=0, Flags=.p....F.C"
"563420","114.570194","0.837800000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","186","2405","100","","Best Effort (Best Effort)","QoS Data, SN=2405, FN=0, Flags=.p..R.F.C"
"563557","114.613682","0.043488000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","2406","189","","Best Effort (Best Effort)","QoS Data, SN=2406, FN=0, Flags=.p....F.C"
"565793","114.936429","0.322747000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","2407","88","","Best Effort (Best Effort)","QoS Data, SN=2407, FN=0, Flags=.p....F.C"
"565794","114.936484","0.000055000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2408","173","","Best Effort (Best Effort)","QoS Data, SN=2408, FN=0, Flags=.p....F.C"
"565849","114.941406","0.004922000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","186","2409","100","","Best Effort (Best Effort)","QoS Data, SN=2409, FN=0, Flags=.p....F.C"
"566160","114.959159","0.017753000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2410","88","","Best Effort (Best Effort)","QoS Data, SN=2410, FN=0, Flags=.p....F.C"
"566174","114.964141","0.004982000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2411","173","","Best Effort (Best Effort)","QoS Data, SN=2411, FN=0, Flags=.p....F.C"
"566660","115.051053","0.086912000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2412","88","","Best Effort (Best Effort)","QoS Data, SN=2412, FN=0, Flags=.p....F.C"
"566866","115.079315","0.028262000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2413","173","","Best Effort (Best Effort)","QoS Data, SN=2413, FN=0, Flags=.p....F.C"
"566979","115.099862","0.020547000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2414","88","","Best Effort (Best Effort)","QoS Data, SN=2414, FN=0, Flags=.p....F.C"
"567113","115.116751","0.016889000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2414","88","","Best Effort (Best Effort)","QoS Data, SN=2414, FN=0, Flags=.p..R.F.C"
"567809","115.226251","0.109500000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","1598","2415","1516","","Best Effort (Best Effort)","QoS Data, SN=2415, FN=0, Flags=.p....F.C"
"567810","115.226318","0.000067000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","271","2416","185","","Best Effort (Best Effort)","QoS Data, SN=2416, FN=0, Flags=.p....F.C"
"568519","115.344828","0.118510000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2417","88","","Best Effort (Best Effort)","QoS Data, SN=2417, FN=0, Flags=.p....F.C"
"568829","115.387751","0.042923000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","166","2418","80","","Best Effort (Best Effort)","QoS Data, SN=2418, FN=0, Flags=.p....F.C"
"569014","115.421907","0.034156000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","547","2419","461","","Best Effort (Best Effort)","QoS Data, SN=2419, FN=0, Flags=.p....F.C"
"569550","115.498347","0.076440000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2420","88","","Best Effort (Best Effort)","QoS Data, SN=2420, FN=0, Flags=.p....F.C"
"569602","115.510186","0.011839000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","2421","189","","Best Effort (Best Effort)","QoS Data, SN=2421, FN=0, Flags=.p....F.C"
"571629","115.815360","0.305174000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","255","2422","173","","Best Effort (Best Effort)","QoS Data, SN=2422, FN=0, Flags=.p....F.C"
"571630","115.815416","0.000056000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2423","88","","Best Effort (Best Effort)","QoS Data, SN=2423, FN=0, Flags=.p....F.C"
"572248","115.902106","0.086690000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","186","2424","100","","Best Effort (Best Effort)","QoS Data, SN=2424, FN=0, Flags=.p..R.F.C"
"572420","115.928394","0.026288000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2425","88","","Best Effort (Best Effort)","QoS Data, SN=2425, FN=0, Flags=.p..R.F.C"
"572962","116.003786","0.075392000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2426","173","","Best Effort (Best Effort)","QoS Data, SN=2426, FN=0, Flags=.p....F.C"
"574721","116.304001","0.300215000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2427","88","","Best Effort (Best Effort)","QoS Data, SN=2427, FN=0, Flags=.p....F.C"
"587679","118.259395","1.955394000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2428","173","","Best Effort (Best Effort)","QoS Data, SN=2428, FN=0, Flags=.p....F.C"
"588289","118.333086","0.073691000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2429","88","","Best Effort (Best Effort)","QoS Data, SN=2429, FN=0, Flags=.p....F.C"
"600828","120.421875","2.088789000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2430","173","","Best Effort (Best Effort)","QoS Data, SN=2430, FN=0, Flags=.p....F.C"
"601503","120.539159","0.117284000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2431","88","","Best Effort (Best Effort)","QoS Data, SN=2431, FN=0, Flags=.p....F.C"
"614438","122.639494","2.100335000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2432","173","","Best Effort (Best Effort)","QoS Data, SN=2432, FN=0, Flags=.p....F.C"
"615728","122.846940","0.207446000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2434","88","","Best Effort (Best Effort)","QoS Data, SN=2434, FN=0, Flags=.p....F.C"
"625776","124.862514","2.015574000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2437","173","","Best Effort (Best Effort)","QoS Data, SN=2437, FN=0, Flags=.p....F.C"
"636281","127.265883","2.403369000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2440","173","","Best Effort (Best Effort)","QoS Data, SN=2440, FN=0, Flags=.p....F.C"
"636795","127.361643","0.095760000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2443","88","","Best Effort (Best Effort)","QoS Data, SN=2443, FN=0, Flags=.p....F.C"
"637061","127.419383","0.057740000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2445","173","","Best Effort (Best Effort)","QoS Data, SN=2445, FN=0, Flags=.p....F.C"
"637337","127.485442","0.066059000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","239","2446","157","","Best Effort (Best Effort)","QoS Data, SN=2446, FN=0, Flags=.p....F.C"
"637338","127.485499","0.000057000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2447","88","","Best Effort (Best Effort)","QoS Data, SN=2447, FN=0, Flags=.p....F.C"
"664063","132.664195","5.178696000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","158","2458","76","","Best Effort (Best Effort)","QoS Data, SN=2458, FN=0, Flags=.p....F.C"
"664064","132.664252","0.000057000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","2459","76","","Best Effort (Best Effort)","QoS Data, SN=2459, FN=0, Flags=.p....F.C"
"678368","135.348214","2.683962000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","135","2712","74","","","Data, SN=2712, FN=0, Flags=.p....F.C"
"679305","135.542204","0.193990000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","135","2715","74","","","Data, SN=2715, FN=0, Flags=.p....F.C"
"683168","136.239926","0.697722000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","2463","88","","Best Effort (Best Effort)","QoS Data, SN=2463, FN=0, Flags=.p....F.C"
"683169","136.239982","0.000056000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","2464","88","","Best Effort (Best Effort)","QoS Data, SN=2464, FN=0, Flags=.p....F.C"
"683170","136.240037","0.000055000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","376","2465","290","","Best Effort (Best Effort)","QoS Data, SN=2465, FN=0, Flags=.p....F.C"
"683661","136.330525","0.090488000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2466","88","","Best Effort (Best Effort)","QoS Data, SN=2466, FN=0, Flags=.p....F.C"
"683928","136.387470","0.056945000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2467","88","","Best Effort (Best Effort)","QoS Data, SN=2467, FN=0, Flags=.p....F.C"
"684047","136.408758","0.021288000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2468","88","","Best Effort (Best Effort)","QoS Data, SN=2468, FN=0, Flags=.p....F.C"
"684264","136.448592","0.039834000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","216","2469","130","","Best Effort (Best Effort)","QoS Data, SN=2469, FN=0, Flags=.p....F.C"
"684325","136.464462","0.015870000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","265","2470","179","","Best Effort (Best Effort)","QoS Data, SN=2470, FN=0, Flags=.p....F.C"
"686007","136.799890","0.335428000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2471","88","","Best Effort (Best Effort)","QoS Data, SN=2471, FN=0, Flags=.p....F.C"
"686205","136.830354","0.030464000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2472","88","","Best Effort (Best Effort)","QoS Data, SN=2472, FN=0, Flags=.p....F.C"
"686542","136.883200","0.052846000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","2473","189","","Best Effort (Best Effort)","QoS Data, SN=2473, FN=0, Flags=.p....F.C"
"687675","137.047582","0.164382000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2474","88","","Best Effort (Best Effort)","QoS Data, SN=2474, FN=0, Flags=.p....F.C"
"687698","137.048843","0.001261000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2475","173","","Best Effort (Best Effort)","QoS Data, SN=2475, FN=0, Flags=.p....F.C"
"687981","137.088224","0.039381000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2476","88","","Best Effort (Best Effort)","QoS Data, SN=2476, FN=0, Flags=.p....F.C"
"688098","137.102309","0.014085000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2477","173","","Best Effort (Best Effort)","QoS Data, SN=2477, FN=0, Flags=.p....F.C"
"688740","137.206009","0.103700000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2478","88","","Best Effort (Best Effort)","QoS Data, SN=2478, FN=0, Flags=.p....F.C"
"688980","137.237628","0.031619000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2479","173","","Best Effort (Best Effort)","QoS Data, SN=2479, FN=0, Flags=.p....F.C"
"689075","137.252962","0.015334000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2480","88","","Best Effort (Best Effort)","QoS Data, SN=2480, FN=0, Flags=.p....F.C"
"689848","137.392911","0.139949000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","1602","2481","1516","","Best Effort (Best Effort)","QoS Data, SN=2481, FN=0, Flags=.p....F.C"
"689850","137.393027","0.000116000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","271","2482","185","","Best Effort (Best Effort)","QoS Data, SN=2482, FN=0, Flags=.p....F.C"
"690440","137.467653","0.074626000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2483","88","","Best Effort (Best Effort)","QoS Data, SN=2483, FN=0, Flags=.p....F.C"
"691488","137.621806","0.154153000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","547","2484","461","","Best Effort (Best Effort)","QoS Data, SN=2484, FN=0, Flags=.p....F.C"
"692557","137.767585","0.145779000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","166","2485","80","","Best Effort (Best Effort)","QoS Data, SN=2485, FN=0, Flags=.p....F.C"
"693024","137.872558","0.104973000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","2486","88","","Best Effort (Best Effort)","QoS Data, SN=2486, FN=0, Flags=.p....F.C"
"693025","137.872614","0.000056000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","2487","189","","Best Effort (Best Effort)","QoS Data, SN=2487, FN=0, Flags=.p....F.C"
"694178","138.183786","0.311172000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","2488","88","","Best Effort (Best Effort)","QoS Data, SN=2488, FN=0, Flags=.p....F.C"
"694179","138.183843","0.000057000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2489","173","","Best Effort (Best Effort)","QoS Data, SN=2489, FN=0, Flags=.p....F.C"
"694275","138.222240","0.038397000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","186","2490","100","","Best Effort (Best Effort)","QoS Data, SN=2490, FN=0, Flags=.p....F.C"
"694470","138.299011","0.076771000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2491","88","","Best Effort (Best Effort)","QoS Data, SN=2491, FN=0, Flags=.p....F.C"
"694472","138.299133","0.000122000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2492","173","","Best Effort (Best Effort)","QoS Data, SN=2492, FN=0, Flags=.p....F.C"
"694956","138.483847","0.184714000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2493","88","","Best Effort (Best Effort)","QoS Data, SN=2493, FN=0, Flags=.p....F.C"
"704461","140.492207","2.008360000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2494","173","","Best Effort (Best Effort)","QoS Data, SN=2494, FN=0, Flags=.p....F.C"
"704799","140.613125","0.120918000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2495","88","","Best Effort (Best Effort)","QoS Data, SN=2495, FN=0, Flags=.p....F.C"
"715303","142.733887","2.120762000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2496","173","","Best Effort (Best Effort)","QoS Data, SN=2496, FN=0, Flags=.p....F.C"
"715864","142.830922","0.097035000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2497","88","","Best Effort (Best Effort)","QoS Data, SN=2497, FN=0, Flags=.p....F.C"
"726312","144.929298","2.098376000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2498","173","","Best Effort (Best Effort)","QoS Data, SN=2498, FN=0, Flags=.p....F.C"
"726881","145.035070","0.105772000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2500","88","","Best Effort (Best Effort)","QoS Data, SN=2500, FN=0, Flags=.p....F.C"
"738311","147.138425","2.103355000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2501","173","","Best Effort (Best Effort)","QoS Data, SN=2501, FN=0, Flags=.p....F.C"
"739178","147.318875","0.180450000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2502","88","","Best Effort (Best Effort)","QoS Data, SN=2502, FN=0, Flags=.p....F.C"
"750016","149.407559","2.088684000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2505","173","","Best Effort (Best Effort)","QoS Data, SN=2505, FN=0, Flags=.p....F.C"
"751148","149.587239","0.179680000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2506","88","","Best Effort (Best Effort)","QoS Data, SN=2506, FN=0, Flags=.p....F.C"
"751150","149.587351","0.000112000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2507","173","","Best Effort (Best Effort)","QoS Data, SN=2507, FN=0, Flags=.p....F.C"
"752656","149.812332","0.224981000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2508","173","","Best Effort (Best Effort)","QoS Data, SN=2508, FN=0, Flags=.p....F.C"
"753046","149.881355","0.069023000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","239","2509","157","","Best Effort (Best Effort)","QoS Data, SN=2509, FN=0, Flags=.p....F.C"
"753047","149.881411","0.000056000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2510","88","","Best Effort (Best Effort)","QoS Data, SN=2510, FN=0, Flags=.p....F.C"
"779430","154.966579","5.085168000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","158","2513","76","","Best Effort (Best Effort)","QoS Data, SN=2513, FN=0, Flags=.p....F.C"
"779431","154.966635","0.000056000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","2514","76","","Best Effort (Best Effort)","QoS Data, SN=2514, FN=0, Flags=.p....F.C"
"793597","157.668689","2.702054000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","135","2935","74","","","Data, SN=2935, FN=0, Flags=.p....F.C"
"796644","158.200803","0.532114000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","182","2515","96","","Best Effort (Best Effort)","QoS Data, SN=2515, FN=0, Flags=.p....F.C"
"797227","158.347030","0.146227000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2516","88","","Best Effort (Best Effort)","QoS Data, SN=2516, FN=0, Flags=.p....F.C"
"797232","158.348159","0.001129000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2517","88","","Best Effort (Best Effort)","QoS Data, SN=2517, FN=0, Flags=.p....F.C"
"797404","158.390606","0.042447000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","376","2518","290","","Best Effort (Best Effort)","QoS Data, SN=2518, FN=0, Flags=.p....F.C"
"797664","158.433436","0.042830000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2519","88","","Best Effort (Best Effort)","QoS Data, SN=2519, FN=0, Flags=.p....F.C"
"797962","158.499597","0.066161000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2520","88","","Best Effort (Best Effort)","QoS Data, SN=2520, FN=0, Flags=.p....F.C"
"798078","158.520072","0.020475000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2521","88","","Best Effort (Best Effort)","QoS Data, SN=2521, FN=0, Flags=.p....F.C"
"798088","158.532124","0.012052000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","216","2522","130","","Best Effort (Best Effort)","QoS Data, SN=2522, FN=0, Flags=.p....F.C"
"798101","158.538149","0.006025000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","180","2523","94","","Best Effort (Best Effort)","QoS Data, SN=2523, FN=0, Flags=.p....F.C"
"798113","158.543058","0.004909000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","2524","173","","Best Effort (Best Effort)","QoS Data, SN=2524, FN=0, Flags=.p....F.C"
"798501","158.614735","0.071677000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2525","88","","Best Effort (Best Effort)","QoS Data, SN=2525, FN=0, Flags=.p....F.C"
"798714","158.650464","0.035729000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2526","88","","Best Effort (Best Effort)","QoS Data, SN=2526, FN=0, Flags=.p....F.C"
"798800","158.673129","0.022665000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","2527","189","","Best Effort (Best Effort)","QoS Data, SN=2527, FN=0, Flags=.p....F.C"
"799450","158.813328","0.140199000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","2528","88","","Best Effort (Best Effort)","QoS Data, SN=2528, FN=0, Flags=.p....F.C"
