"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"1210","136.271736","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"1211","136.275436","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1918","0","56585  >  56972 [ACK] Seq=1918 Ack=607 Win=130944 Len=0 TSval=2128862624 TSecr=801401898"
"1212","136.289323","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1918","165","Application Data"
"1213","136.289416","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","56972  >  56585 [ACK] Seq=607 Ack=2083 Win=130880 Len=0 TSval=801401914 TSecr=2128862632"
"1218","136.431706","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"1219","136.515870","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2083","0","56585  >  56972 [ACK] Seq=2083 Ack=692 Win=130944 Len=0 TSval=2128862864 TSecr=801402056"
"1220","136.526992","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2083","85","Application Data"
"1221","136.527097","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","56972  >  56585 [ACK] Seq=692 Ack=2168 Win=130944 Len=0 TSval=801402150 TSecr=2128862871"
"1223","136.886620","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","56972  >  56585 [ACK] Seq=692 Ack=2168 Win=131072 Len=1428 TSval=801402509 TSecr=2128862871 [TCP segment of a reassembled PDU]"
"1224","136.886621","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"1226","137.037139","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","789","1428","[TCP Retransmission] 56972  >  56585 [PSH, ACK] Seq=789 Ack=2168 Win=131072 Len=1428 TSval=801402659 TSecr=2128862871"
"1227","137.217252","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2168","0","56585  >  56972 [ACK] Seq=2168 Ack=2217 Win=129536 Len=0 TSval=2128863565 TSecr=801402509"
"1228","137.218515","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","2168","0","[TCP Dup ACK 1227#1] 56585  >  56972 [ACK] Seq=2168 Ack=2217 Win=129536 Len=0 TSval=2128863565 TSecr=801402659 SLE=789 SRE=2217"
"1229","137.253623","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2168","101","Application Data"
"1230","137.253721","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","56972  >  56585 [ACK] Seq=2217 Ack=2269 Win=130944 Len=0 TSval=801402875 TSecr=2128863602"
"1232","137.406659","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"1233","137.409814","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2269","0","56585  >  56972 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=2128863758 TSecr=801403027"
"1234","137.455227","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2269","85","Application Data"
"1235","137.455344","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","56972  >  56585 [ACK] Seq=2590 Ack=2354 Win=130944 Len=0 TSval=801403074 TSecr=2128863775"
"1236","137.477063","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"1237","137.560410","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2354","0","56585  >  56972 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=2128863909 TSecr=801403095"
"1238","137.581955","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","491","2354","405","Application Data"
"1239","137.582056","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","56972  >  56585 [ACK] Seq=2691 Ack=2759 Win=130624 Len=0 TSval=801403198 TSecr=2128863924"
"1240","137.699813","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"1241","137.712723","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2759","0","56585  >  56972 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=2128864051 TSecr=801403315"
"1242","137.713211","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2759","85","Application Data"
"1243","137.713292","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","56972  >  56585 [ACK] Seq=2776 Ack=2844 Win=130944 Len=0 TSval=801403327 TSecr=2128864059"
"1244","137.722877","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"1245","137.735776","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2844","0","56585  >  56972 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=2128864084 TSecr=801403337"
"1246","137.743657","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2844","117","Application Data"
"1247","137.743807","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","56972  >  56585 [ACK] Seq=2861 Ack=2961 Win=130944 Len=0 TSval=801403357 TSecr=2128864092"
"1254","139.759902","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"1256","139.878019","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2961","0","56585  >  56972 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=2128866226 TSecr=801405372"
"1257","139.886931","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","2961","117","Application Data"
"1258","139.887020","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","56972  >  56585 [ACK] Seq=2946 Ack=3078 Win=130944 Len=0 TSval=801405498 TSecr=2128866233"
"1285","141.898636","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"1286","141.932513","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3078","0","56585  >  56972 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=2128868279 TSecr=801407503"
"1287","141.939332","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3078","117","Application Data"
"1288","141.939405","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","56972  >  56585 [ACK] Seq=3031 Ack=3195 Win=130944 Len=0 TSval=801407542 TSecr=2128868287"
"1292","143.949333","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"1293","143.974651","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3195","0","56585  >  56972 [ACK] Seq=3195 Ack=3116 Win=130944 Len=0 TSval=2128870323 TSecr=801409550"
"1294","143.981187","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3195","117","Application Data"
"1295","143.981344","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","56972  >  56585 [ACK] Seq=3116 Ack=3312 Win=130944 Len=0 TSval=801409580 TSecr=2128870330"
"1342","145.995164","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"1343","146.020686","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3312","0","56585  >  56972 [ACK] Seq=3312 Ack=3201 Win=130944 Len=0 TSval=2128872369 TSecr=801411591"
"1344","146.026283","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3312","117","Application Data"
"1345","146.026341","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","56972  >  56585 [ACK] Seq=3201 Ack=3429 Win=130944 Len=0 TSval=801411621 TSecr=2128872375"
"1390","148.037558","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"1391","148.047436","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3429","0","56585  >  56972 [ACK] Seq=3429 Ack=3286 Win=130944 Len=0 TSval=2128874394 TSecr=801413628"
"1394","148.181886","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3429","117","Application Data"
"1395","148.181984","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","56972  >  56585 [ACK] Seq=3286 Ack=3546 Win=130944 Len=0 TSval=801413771 TSecr=2128874528"
"1408","150.196145","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"1410","150.218858","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3546","0","56585  >  56972 [ACK] Seq=3546 Ack=3371 Win=130944 Len=0 TSval=2128876567 TSecr=801415784"
"1411","150.223756","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3546","117","Application Data"
"1412","150.223808","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","56972  >  56585 [ACK] Seq=3371 Ack=3663 Win=130944 Len=0 TSval=801415810 TSecr=2128876573"
"1422","152.232527","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"1424","152.383605","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","3371","85","[TCP Retransmission] 56972  >  56585 [PSH, ACK] Seq=3371 Ack=3663 Win=131072 Len=85 TSval=801417968 TSecr=2128876573"
"1425","152.400307","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3663","0","56585  >  56972 [ACK] Seq=3663 Ack=3456 Win=130944 Len=0 TSval=2128878719 TSecr=801417817"
"1426","152.400793","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3663","117","Application Data"
"1427","152.400842","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","56972  >  56585 [ACK] Seq=3456 Ack=3780 Win=130944 Len=0 TSval=801417984 TSecr=2128878724"
"1428","152.405472","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","3780","0","[TCP Dup ACK 1425#1] 56585  >  56972 [ACK] Seq=3780 Ack=3456 Win=131072 Len=0 TSval=2128878751 TSecr=801417968 SLE=3371 SRE=3456"
"1435","154.411330","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"1436","154.417796","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3780","0","56585  >  56972 [ACK] Seq=3780 Ack=3541 Win=130944 Len=0 TSval=2128880766 TSecr=801419993"
"1437","154.423349","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3780","117","Application Data"
"1438","154.423403","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","56972  >  56585 [ACK] Seq=3541 Ack=3897 Win=130944 Len=0 TSval=801420004 TSecr=2128880772"
"1474","156.433078","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"1475","156.437656","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","3897","0","56585  >  56972 [ACK] Seq=3897 Ack=3626 Win=130944 Len=0 TSval=2128882787 TSecr=801422013"
"1476","156.443883","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","3897","117","Application Data"
"1477","156.443964","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","56972  >  56585 [ACK] Seq=3626 Ack=4014 Win=130944 Len=0 TSval=801422023 TSecr=2128882794"
"1486","158.456288","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"1490","158.607381","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","3626","85","[TCP Retransmission] 56972  >  56585 [PSH, ACK] Seq=3626 Ack=4014 Win=131072 Len=85 TSval=801424185 TSecr=2128882794"
"1491","158.619739","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4014","0","56585  >  56972 [ACK] Seq=4014 Ack=3711 Win=130944 Len=0 TSval=2128884967 TSecr=801424034"
"1492","158.620315","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","4014","0","[TCP Dup ACK 1491#1] 56585  >  56972 [ACK] Seq=4014 Ack=3711 Win=130944 Len=0 TSval=2128884967 TSecr=801424185 SLE=3626 SRE=3711"
"1493","158.623431","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","203","4014","117","Application Data"
"1494","158.623473","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","56972  >  56585 [ACK] Seq=3711 Ack=4131 Win=130944 Len=0 TSval=801424200 TSecr=2128884973"
"1495","158.632676","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"1496","158.640201","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4131","0","56585  >  56972 [ACK] Seq=4131 Ack=3796 Win=130944 Len=0 TSval=2128884988 TSecr=801424209"
"1497","158.645029","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4131","85","Application Data"
"1498","158.645095","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","56972  >  56585 [ACK] Seq=3796 Ack=4216 Win=130944 Len=0 TSval=801424220 TSecr=2128884994"
"1499","158.651939","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"1500","158.655108","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4216","0","56585  >  56972 [ACK] Seq=4216 Ack=3881 Win=130944 Len=0 TSval=2128885004 TSecr=801424226"
"1501","158.660175","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","4216","85","Application Data"
"1502","158.660290","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","56972  >  56585 [ACK] Seq=3881 Ack=4301 Win=130944 Len=0 TSval=801424234 TSecr=2128885010"
"1503","158.687991","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"1504","158.689256","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","56972  >  56585 [FIN, ACK] Seq=3950 Ack=4301 Win=131072 Len=0 TSval=801424262 TSecr=2128885010"
"1505","158.701086","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4301","0","56585  >  56972 [ACK] Seq=4301 Ack=3950 Win=130944 Len=0 TSval=2128885043 TSecr=801424261"
"1506","158.701379","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4301","0","56585  >  56972 [ACK] Seq=4301 Ack=3951 Win=130944 Len=0 TSval=2128885044 TSecr=801424262"
"1534","163.732498","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","4301","69","Encrypted Alert"
"1535","163.732600","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","56972  >  56585 [RST] Seq=3951 Win=0 Len=0"
"1536","163.733019","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","4370","0","56585  >  56972 [FIN, ACK] Seq=4370 Ack=3951 Win=130944 Len=0 TSval=2128890014 TSecr=801424262"
"1537","163.733021","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","74","4371","0","56585  >  56972 [RST, ACK] Seq=4371 Ack=3951 Win=130944 Len=0"
"1538","163.733071","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","56972  >  56585 [RST] Seq=3951 Win=0 Len=0"
"1576","168.672650","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","62688  >  15118 Len=10"
"1577","168.931008","fe80::4e9:7ecb:78c2:fe8e","ff02::1","UDP","72","","","62688  >  15118 Len=10"
"1578","169.063243","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  62688 Len=28"
"1579","169.063854","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","UDP","90","","","15118  >  62688 Len=28"
"1585","170.137172","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","98","0","0","56974  >  56585 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=801435703 TSecr=0 SACK_PERM=1"
"1587","170.186791","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","0","0","56585  >  56974 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=645540455 TSecr=801435703 SACK_PERM=1"
"1588","170.186908","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","1","0","56974  >  56585 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=801435752 TSecr=645540455"
"1589","170.192712","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","[TCP Window Update] 56585  >  56974 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=645540463 TSecr=801435752"
"1590","170.250692","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"1591","170.258293","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1","0","56585  >  56974 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=645540528 TSecr=801435814"
"1592","170.270759","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","176","1","90","Server Hello"
"1593","170.270854","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","56974  >  56585 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=801435833 TSecr=645540541"
"1594","170.272394","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","1514","91","1428","56585  >  56974 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=645540541 TSecr=801435814 [TCP segment of a reassembled PDU]"
"1595","170.272397","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","96","1519","10","Certificate"
"1596","170.272483","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","56974  >  56585 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=801435834 TSecr=645540541"
"1597","170.275822","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","215","1529","129","Server Key Exchange, Server Hello Done"
"1598","170.275925","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","203","0","56974  >  56585 [ACK] Seq=203 Ack=1658 Win=130880 Len=0 TSval=801435837 TSecr=645540545"
"1599","170.337589","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"1600","170.342957","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","56585  >  56974 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=645540612 TSecr=801435897"
"1601","170.351003","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","92","245","6","Change Cipher Spec"
"1602","170.360098","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","56585  >  56974 [ACK] Seq=1658 Ack=251 Win=131072 Len=0 TSval=645540630 TSecr=801435909"
"1603","170.360192","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","251","85","Encrypted Handshake Message"
"1604","170.363422","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1658","0","56585  >  56974 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=645540634 TSecr=801435918"
"1605","170.365347","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","92","1658","6","Change Cipher Spec"
"1606","170.365429","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","56974  >  56585 [ACK] Seq=336 Ack=1664 Win=131008 Len=0 TSval=801435922 TSecr=645540636"
"1607","170.371053","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","1664","85","Encrypted Handshake Message"
"1608","170.371140","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","336","0","56974  >  56585 [ACK] Seq=336 Ack=1749 Win=130944 Len=0 TSval=801435927 TSecr=645540642"
"1609","170.447610","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"1610","170.452247","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1749","0","56585  >  56974 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=645540722 TSecr=801436002"
"1611","170.460208","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","155","1749","69","Application Data"
"1612","170.460319","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","437","0","56974  >  56585 [ACK] Seq=437 Ack=1818 Win=130944 Len=0 TSval=801436013 TSecr=645540730"
"1613","170.649608","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"1614","170.727703","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","1818","0","56585  >  56974 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=645540997 TSecr=801436202"
"1615","170.733769","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","1818","101","Application Data"
"1616","170.733860","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","522","0","56974  >  56585 [ACK] Seq=522 Ack=1919 Win=130944 Len=0 TSval=801436286 TSecr=645541003"
"1617","170.745392","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"1618","170.767119","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","251","1919","165","Application Data"
"1619","170.767217","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","607","0","56974  >  56585 [ACK] Seq=607 Ack=2084 Win=130880 Len=0 TSval=801436318 TSecr=645541033"
"1621","171.559894","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"1622","171.750959","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","171","607","85","[TCP Retransmission] 56974  >  56585 [PSH, ACK] Seq=607 Ack=2084 Win=131072 Len=85 TSval=801437300 TSecr=645541033"
"1623","171.773970","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2084","0","56585  >  56974 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=645542045 TSecr=801437109"
"1624","171.774596","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","98","2084","0","[TCP Window Update] 56585  >  56974 [ACK] Seq=2084 Ack=692 Win=131072 Len=0 TSval=645542045 TSecr=801437300 SLE=607 SRE=692"
"1625","171.780789","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","171","2084","85","Application Data"
"1626","171.780887","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","692","0","56974  >  56585 [ACK] Seq=692 Ack=2169 Win=130944 Len=0 TSval=801437329 TSecr=645542051"
"1627","172.188508","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","56974  >  56585 [ACK] Seq=692 Ack=2169 Win=131072 Len=1428 TSval=801437736 TSecr=645542051 [TCP segment of a reassembled PDU]"
"1628","172.188509","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"1629","172.201685","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","56585  >  56974 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=645542465 TSecr=801437736"
"1630","172.202627","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TCP","86","2169","0","56585  >  56974 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=645542465 TSecr=801437736"
"1631","172.233215","fe80::aa:1623:2a4e:a858","fe80::4e9:7ecb:78c2:fe8e","TLSv1.2","187","2169","101","Application Data"
"1632","172.233441","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","56974  >  56585 [ACK] Seq=2217 Ack=2270 Win=130944 Len=0 TSval=801437780 TSecr=645542503"
"1634","172.458362","fe80::4e9:7ecb:78c2:fe8e","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
