"No.","Time","Source","Destination","Protocol","Length","Sequence Number","TCP Segment Len","Info"
"2762","117.051659","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","56509  >  55033 [ACK] Seq=3201 Ack=3430 Win=130944 Len=0 TSval=34977457 TSecr=1383781307"
"2785","119.065229","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"2787","119.148466","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3430","0","55033  >  56509 [ACK] Seq=3430 Ack=3286 Win=130944 Len=0 TSval=1383783426 TSecr=34979471"
"2788","119.148467","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3430","117","Application Data"
"2789","119.148582","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","56509  >  55033 [ACK] Seq=3286 Ack=3547 Win=130944 Len=0 TSval=34979554 TSecr=1383783429"
"2806","121.160233","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"2807","121.273345","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3547","0","55033  >  56509 [ACK] Seq=3547 Ack=3371 Win=130944 Len=0 TSval=1383785552 TSecr=34981566"
"2808","121.278999","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3547","117","Application Data"
"2809","121.279069","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","56509  >  55033 [ACK] Seq=3371 Ack=3664 Win=130944 Len=0 TSval=34981685 TSecr=1383785559"
"2823","123.290623","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"2825","123.445287","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3664","0","55033  >  56509 [ACK] Seq=3664 Ack=3456 Win=130944 Len=0 TSval=1383787705 TSecr=34983697"
"2826","123.445288","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3664","117","Application Data"
"2827","123.445411","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","56509  >  55033 [ACK] Seq=3456 Ack=3781 Win=130944 Len=0 TSval=34983851 TSecr=1383787712"
"2863","125.460204","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"2869","125.574965","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3781","0","55033  >  56509 [ACK] Seq=3781 Ack=3541 Win=130944 Len=0 TSval=1383789852 TSecr=34985866"
"2871","125.574966","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3781","117","Application Data"
"2872","125.575034","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","56509  >  55033 [ACK] Seq=3541 Ack=3898 Win=130944 Len=0 TSval=34985981 TSecr=1383789858"
"2915","127.609144","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"2916","127.725801","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3898","0","55033  >  56509 [ACK] Seq=3898 Ack=3626 Win=130944 Len=0 TSval=1383792003 TSecr=34988015"
"2917","127.725802","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3898","117","Application Data"
"2918","127.725916","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","56509  >  55033 [ACK] Seq=3626 Ack=4015 Win=130944 Len=0 TSval=34988132 TSecr=1383792007"
"2920","129.742503","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"2921","129.779955","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4015","0","55033  >  56509 [ACK] Seq=4015 Ack=3711 Win=130944 Len=0 TSval=1383794058 TSecr=34990148"
"2922","129.794814","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","4015","117","Application Data"
"2923","129.794917","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","56509  >  55033 [ACK] Seq=3711 Ack=4132 Win=130944 Len=0 TSval=34990201 TSecr=1383794064"
"2924","129.803666","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"2925","129.835585","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4132","0","55033  >  56509 [ACK] Seq=4132 Ack=3796 Win=130944 Len=0 TSval=1383794112 TSecr=34990210"
"2926","129.835716","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","4132","85","Application Data"
"2927","129.835796","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","56509  >  55033 [ACK] Seq=3796 Ack=4217 Win=130944 Len=0 TSval=34990242 TSecr=1383794116"
"2928","129.843521","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
"2929","129.882299","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4217","0","55033  >  56509 [ACK] Seq=4217 Ack=3881 Win=130944 Len=0 TSval=1383794157 TSecr=34990249"
"2930","129.882604","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","4217","85","Application Data"
"2931","129.882691","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3881","0","56509  >  55033 [ACK] Seq=3881 Ack=4302 Win=130944 Len=0 TSval=34990288 TSecr=1383794161"
"2934","129.911952","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","155","3881","69","Encrypted Alert"
"2935","129.912495","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3950","0","56509  >  55033 [FIN, ACK] Seq=3950 Ack=4302 Win=131072 Len=0 TSval=34990318 TSecr=1383794161"
"2936","129.936019","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4302","0","55033  >  56509 [ACK] Seq=4302 Ack=3950 Win=130944 Len=0 TSval=1383794207 TSecr=34990318"
"2937","129.946475","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4302","0","55033  >  56509 [ACK] Seq=4302 Ack=3951 Win=130944 Len=0 TSval=1383794208 TSecr=34990318"
"3023","134.995007","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","155","4302","69","Encrypted Alert"
"3024","134.995008","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4371","0","55033  >  56509 [FIN, ACK] Seq=4371 Ack=3951 Win=130944 Len=0 TSval=1383799166 TSecr=34990318"
"3025","134.995008","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","74","4372","0","55033  >  56509 [RST, ACK] Seq=4372 Ack=3951 Win=130944 Len=0"
"3026","134.995175","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","56509  >  55033 [RST] Seq=3951 Win=0 Len=0"
"3027","134.995280","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","74","3951","0","56509  >  55033 [RST] Seq=3951 Win=0 Len=0"
"3030","136.297264","fe80::14d5:83a5:43c7:5ce8","ff02::1","UDP","72","","","55105  >  15118 Len=10"
"3031","136.431665","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","UDP","90","","","15118  >  55105 Len=28"
"3034","137.058020","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","98","0","0","56511  >  55033 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=3565670843 TSecr=0 SACK_PERM=1"
"3036","137.090546","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","98","0","0","55033  >  56511 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3026554564 TSecr=3565670843 SACK_PERM=1"
"3037","137.090617","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","1","0","56511  >  55033 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3565670876 TSecr=3026554564"
"3038","137.115241","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","[TCP Window Update] 55033  >  56511 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3026554587 TSecr=3565670876"
"3041","137.126735","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","288","1","202","Client Hello"
"3042","137.147114","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1","0","55033  >  56511 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3026554623 TSecr=3565670912"
"3043","137.165002","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","176","1","90","Server Hello"
"3044","137.165078","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","56511  >  55033 [ACK] Seq=203 Ack=91 Win=131264 Len=0 TSval=3565670950 TSecr=3026554637"
"3045","137.165154","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","1514","91","1428","55033  >  56511 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=3026554637 TSecr=3565670912 [TCP segment of a reassembled PDU]"
"3046","137.165155","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","96","1519","10","Certificate"
"3047","137.165199","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","56511  >  55033 [ACK] Seq=203 Ack=1529 Win=129792 Len=0 TSval=3565670950 TSecr=3026554637"
"3048","137.191823","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","215","1529","129","Server Key Exchange, Server Hello Done"
"3049","137.191884","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","203","0","56511  >  55033 [ACK] Seq=203 Ack=1658 Win=130880 Len=0 TSval=3565670977 TSecr=3026554666"
"3050","137.218273","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","128","203","42","Client Key Exchange"
"3051","137.234634","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","55033  >  56511 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=3026554705 TSecr=3565671003"
"3052","137.234693","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","177","245","91","Change Cipher Spec, Encrypted Handshake Message"
"3053","137.252976","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1658","0","55033  >  56511 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=3026554727 TSecr=3565671020"
"3054","137.263638","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","92","1658","6","Change Cipher Spec"
"3055","137.263731","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","336","0","56511  >  55033 [ACK] Seq=336 Ack=1664 Win=131008 Len=0 TSval=3565671049 TSecr=3026554730"
"3056","137.286578","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","1664","85","Encrypted Handshake Message"
"3057","137.286649","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","336","0","56511  >  55033 [ACK] Seq=336 Ack=1749 Win=130944 Len=0 TSval=3565671072 TSecr=3026554756"
"3058","137.338364","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","187","336","101","Application Data"
"3059","137.358747","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1749","0","55033  >  56511 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=3026554829 TSecr=3565671123"
"3060","137.363487","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","155","1749","69","Application Data"
"3061","137.363564","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","437","0","56511  >  55033 [ACK] Seq=437 Ack=1818 Win=130944 Len=0 TSval=3565671149 TSecr=3026554836"
"3062","137.474671","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","437","85","Application Data"
"3063","137.520635","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1818","0","55033  >  56511 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=3026554988 TSecr=3565671260"
"3064","137.532652","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","187","1818","101","Application Data"
"3065","137.532725","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","522","0","56511  >  55033 [ACK] Seq=522 Ack=1919 Win=130944 Len=0 TSval=3565671318 TSecr=3026554995"
"3066","137.542808","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","522","85","Application Data"
"3067","137.600128","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","1919","0","55033  >  56511 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=3026555062 TSecr=3565671328"
"3068","137.609264","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","251","1919","165","Application Data"
"3069","137.609334","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","607","0","56511  >  55033 [ACK] Seq=607 Ack=2084 Win=130880 Len=0 TSval=3565671394 TSecr=3026555069"
"3070","137.839929","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","607","85","Application Data"
"3071","137.881962","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2084","0","55033  >  56511 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=3026555345 TSecr=3565671625"
"3072","137.886655","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2084","85","Application Data"
"3073","137.886708","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","692","0","56511  >  55033 [ACK] Seq=692 Ack=2169 Win=130944 Len=0 TSval=3565671672 TSecr=3026555350"
"3074","138.209876","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","1514","692","1428","56511  >  55033 [ACK] Seq=692 Ack=2169 Win=131072 Len=1428 TSval=3565671995 TSecr=3026555350 [TCP segment of a reassembled PDU]"
"3075","138.210347","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","183","2120","97","Application Data"
"3079","138.285131","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2169","0","55033  >  56511 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=3026555720 TSecr=3565671995"
"3080","138.306804","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","187","2169","101","Application Data"
"3081","138.306859","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2217","0","56511  >  55033 [ACK] Seq=2217 Ack=2270 Win=130944 Len=0 TSval=3565672092 TSecr=3026555757"
"3083","138.428338","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","459","2217","373","Application Data"
"3084","138.486052","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2270","0","55033  >  56511 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=3026555925 TSecr=3565672213"
"3085","138.507841","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2270","85","Application Data"
"3086","138.507940","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2590","0","56511  >  55033 [ACK] Seq=2590 Ack=2355 Win=130944 Len=0 TSval=3565672293 TSecr=3026555944"
"3087","138.521965","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","187","2590","101","Application Data"
"3088","138.566788","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2355","0","55033  >  56511 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=3026556035 TSecr=3565672307"
"3089","138.591477","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","491","2355","405","Application Data"
"3090","138.591585","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2691","0","56511  >  55033 [ACK] Seq=2691 Ack=2760 Win=130624 Len=0 TSval=3565672376 TSecr=3026556052"
"3091","138.682694","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2691","85","Application Data"
"3092","138.721526","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2760","0","55033  >  56511 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=3026556193 TSecr=3565672468"
"3093","138.737933","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","2760","85","Application Data"
"3094","138.738058","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2776","0","56511  >  55033 [ACK] Seq=2776 Ack=2845 Win=130944 Len=0 TSval=3565672523 TSecr=3026556199"
"3095","138.749554","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2776","85","Application Data"
"3105","138.813023","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2845","0","55033  >  56511 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=3026556271 TSecr=3565672535"
"3106","138.813024","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","2845","117","Application Data"
"3107","138.813173","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2861","0","56511  >  55033 [ACK] Seq=2861 Ack=2962 Win=130944 Len=0 TSval=3565672598 TSecr=3026556278"
"3122","140.833107","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2861","85","Application Data"
"3123","140.845460","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","2962","0","55033  >  56511 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=3026558319 TSecr=3565674618"
"3124","140.851519","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","2962","117","Application Data"
"3125","140.851621","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","2946","0","56511  >  55033 [ACK] Seq=2946 Ack=3079 Win=130944 Len=0 TSval=3565674637 TSecr=3026558325"
"3160","142.868970","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","2946","85","Application Data"
"3161","142.917228","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3079","0","55033  >  56511 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=3026560382 TSecr=3565676654"
"3162","142.917229","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3079","117","Application Data"
"3163","142.917326","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3031","0","56511  >  55033 [ACK] Seq=3031 Ack=3196 Win=130944 Len=0 TSval=3565676702 TSecr=3026560389"
"3208","144.930348","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3031","85","Application Data"
"3209","144.982486","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3196","0","55033  >  56511 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=3026562455 TSecr=3565678715"
"3210","144.987108","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3196","117","Application Data"
"3211","144.987235","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3116","0","56511  >  55033 [ACK] Seq=3116 Ack=3313 Win=130944 Len=0 TSval=3565678772 TSecr=3026562461"
"3217","147.003889","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3116","85","Application Data"
"3220","147.150031","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3313","0","55033  >  56511 [ACK] Seq=3313 Ack=3201 Win=130944 Len=0 TSval=3026564572 TSecr=3565680789"
"3221","147.150032","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3313","117","Application Data"
"3222","147.150149","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3201","0","56511  >  55033 [ACK] Seq=3201 Ack=3430 Win=130944 Len=0 TSval=3565680935 TSecr=3026564578"
"3260","149.166662","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3201","85","Application Data"
"3263","149.375078","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3430","0","55033  >  56511 [ACK] Seq=3430 Ack=3286 Win=130944 Len=0 TSval=3026566829 TSecr=3565682952"
"3264","149.375079","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3430","117","Application Data"
"3265","149.375224","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3286","0","56511  >  55033 [ACK] Seq=3286 Ack=3547 Win=130944 Len=0 TSval=3565683160 TSecr=3026566836"
"3299","151.387732","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3286","85","Application Data"
"3302","151.527257","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3547","0","55033  >  56511 [ACK] Seq=3547 Ack=3371 Win=130944 Len=0 TSval=3026568983 TSecr=3565685173"
"3303","151.527259","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3547","117","Application Data"
"3304","151.527396","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3371","0","56511  >  55033 [ACK] Seq=3371 Ack=3664 Win=130944 Len=0 TSval=3565685313 TSecr=3026568989"
"3322","153.543019","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3371","85","Application Data"
"3323","153.640289","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3664","0","55033  >  56511 [ACK] Seq=3664 Ack=3456 Win=130944 Len=0 TSval=3026571118 TSecr=3565687328"
"3324","153.675297","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3664","117","Application Data"
"3325","153.675407","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3456","0","56511  >  55033 [ACK] Seq=3456 Ack=3781 Win=130944 Len=0 TSval=3565687461 TSecr=3026571125"
"3342","155.691946","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3456","85","Application Data"
"3343","155.796598","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3781","0","55033  >  56511 [ACK] Seq=3781 Ack=3541 Win=130944 Len=0 TSval=3026573264 TSecr=3565689477"
"3344","155.796598","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3781","117","Application Data"
"3345","155.796726","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3541","0","56511  >  55033 [ACK] Seq=3541 Ack=3898 Win=130944 Len=0 TSval=3565689582 TSecr=3026573268"
"3355","157.812801","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3541","85","Application Data"
"3362","157.953157","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","3898","0","55033  >  56511 [ACK] Seq=3898 Ack=3626 Win=130944 Len=0 TSval=3026575419 TSecr=3565691598"
"3363","157.953158","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","3898","117","Application Data"
"3364","157.953281","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3626","0","56511  >  55033 [ACK] Seq=3626 Ack=4015 Win=130944 Len=0 TSval=3565691739 TSecr=3026575426"
"3369","159.965884","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3626","85","Application Data"
"3370","160.100267","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4015","0","55033  >  56511 [ACK] Seq=4015 Ack=3711 Win=130944 Len=0 TSval=3026577569 TSecr=3565693751"
"3371","160.100268","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","203","4015","117","Application Data"
"3372","160.100386","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3711","0","56511  >  55033 [ACK] Seq=3711 Ack=4132 Win=130944 Len=0 TSval=3565693886 TSecr=3026577576"
"3373","160.111331","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3711","85","Application Data"
"3374","160.143471","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TCP","86","4132","0","55033  >  56511 [ACK] Seq=4132 Ack=3796 Win=130944 Len=0 TSval=3026577620 TSecr=3565693897"
"3375","160.145012","fe80::aa:1623:2a4e:a858","fe80::14d5:83a5:43c7:5ce8","TLSv1.2","171","4132","85","Application Data"
"3376","160.145077","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TCP","86","3796","0","56511  >  55033 [ACK] Seq=3796 Ack=4217 Win=130944 Len=0 TSval=3565693930 TSecr=3026577624"
"3377","160.151706","fe80::14d5:83a5:43c7:5ce8","fe80::aa:1623:2a4e:a858","TLSv1.2","171","3796","85","Application Data"
