"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Info"
"709908","124.798486","0.417813000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","776","100","","Best Effort (Best Effort)","QoS Data, SN=776, FN=0, Flags=.p.....TC"
"710196","124.835279","0.036793000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","777","88","","Best Effort (Best Effort)","QoS Data, SN=777, FN=0, Flags=.p.....TC"
"710462","124.896551","0.061272000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1316","88","","Video (Video)","QoS Data, SN=1316, FN=0, Flags=.p.....TC"
"710787","124.947721","0.051170000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","1317","178","","Video (Video)","QoS Data, SN=1317, FN=0, Flags=.p.....TC"
"710788","124.947818","0.000097000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","1318","1516","","Video (Video)","QoS Data, SN=1318, FN=0, Flags=.p.....TC"
"710789","124.947875","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","1319","98","","Video (Video)","QoS Data, SN=1319, FN=0, Flags=.p.....TC"
"711001","124.987299","0.039424000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","303","1320","217","","Video (Video)","QoS Data, SN=1320, FN=0, Flags=.p.....TC"
"711458","125.053521","0.066222000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1321","88","","Video (Video)","QoS Data, SN=1321, FN=0, Flags=.p.....TC"
"711663","125.085049","0.031528000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1322","88","","Video (Video)","QoS Data, SN=1322, FN=0, Flags=.p.....TC"
"711664","125.085103","0.000054000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","1323","94","","Video (Video)","QoS Data, SN=1323, FN=0, Flags=.p.....TC"
"712067","125.164184","0.079081000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1324","173","","Video (Video)","QoS Data, SN=1324, FN=0, Flags=.p.....TC"
"712420","125.223641","0.059457000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1325","88","","Video (Video)","QoS Data, SN=1325, FN=0, Flags=.p.....TC"
"712610","125.240216","0.016575000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","1326","157","","Video (Video)","QoS Data, SN=1326, FN=0, Flags=.p.....TC"
"713296","125.372033","0.131817000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1327","88","","Video (Video)","QoS Data, SN=1327, FN=0, Flags=.p.....TC"
"713415","125.382551","0.010518000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","1328","189","","Video (Video)","QoS Data, SN=1328, FN=0, Flags=.p.....TC"
"713584","125.403796","0.021245000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1329","88","","Video (Video)","QoS Data, SN=1329, FN=0, Flags=.p.....TC"
"713658","125.412198","0.008402000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","1330","253","","Video (Video)","QoS Data, SN=1330, FN=0, Flags=.p.....TC"
"714211","125.516906","0.104708000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1331","88","","Video (Video)","QoS Data, SN=1331, FN=0, Flags=.p.....TC"
"714290","125.530600","0.013694000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1332","173","","Video (Video)","QoS Data, SN=1332, FN=0, Flags=.p.....TC"
"715279","125.699925","0.169325000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1333","88","","Video (Video)","QoS Data, SN=1333, FN=0, Flags=.p..R..TC"
"715301","125.702561","0.002636000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1334","88","","Video (Video)","QoS Data, SN=1334, FN=0, Flags=.p.....TC"
"715453","125.740205","0.037644000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","1335","189","","Video (Video)","QoS Data, SN=1335, FN=0, Flags=.p.....TC"
"716404","125.890794","0.150589000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1336","88","","Video (Video)","QoS Data, SN=1336, FN=0, Flags=.p.....TC"
"716456","125.904319","0.013525000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1337","173","","Video (Video)","QoS Data, SN=1337, FN=0, Flags=.p.....TC"
"716459","125.904541","0.000222000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1337","173","","Video (Video)","QoS Data, SN=1337, FN=0, Flags=.p..R..TC"
"716995","125.964709","0.060168000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","1339","493","","Video (Video)","QoS Data, SN=1339, FN=0, Flags=.p.....TC"
"717630","126.086012","0.121303000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1340","88","","Video (Video)","QoS Data, SN=1340, FN=0, Flags=.p.....TC"
"717732","126.098543","0.012531000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1341","173","","Video (Video)","QoS Data, SN=1341, FN=0, Flags=.p.....TC"
"718116","126.165445","0.066902000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1342","88","","Video (Video)","QoS Data, SN=1342, FN=0, Flags=.p.....TC"
"718117","126.165501","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1343","205","","Video (Video)","QoS Data, SN=1343, FN=0, Flags=.p.....TC"
"731015","128.332083","2.166582000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1344","88","","Video (Video)","QoS Data, SN=1344, FN=0, Flags=.p.....TC"
"731162","128.341349","0.009266000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1345","205","","Video (Video)","QoS Data, SN=1345, FN=0, Flags=.p.....TC"
"738520","129.637471","1.296122000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","515","88","","Voice (Voice)","QoS Data, SN=515, FN=0, Flags=.p.....TC"
"744408","130.569014","0.931543000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1346","88","","Video (Video)","QoS Data, SN=1346, FN=0, Flags=.p.....TC"
"744417","130.573123","0.004109000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1347","205","","Video (Video)","QoS Data, SN=1347, FN=0, Flags=.p.....TC"
"757735","132.775259","2.202136000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1348","88","","Video (Video)","QoS Data, SN=1348, FN=0, Flags=.p.....TC"
"757824","132.784594","0.009335000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1349","205","","Video (Video)","QoS Data, SN=1349, FN=0, Flags=.p.....TC"
"769756","134.924274","2.139680000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1350","88","","Video (Video)","QoS Data, SN=1350, FN=0, Flags=.p.....TC"
"769866","134.939936","0.015662000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1351","205","","Video (Video)","QoS Data, SN=1351, FN=0, Flags=.p.....TC"
"771587","135.207349","0.267413000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1352","205","","Video (Video)","QoS Data, SN=1352, FN=0, Flags=.p.....TC"
"783965","137.293954","2.086605000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1353","88","","Video (Video)","QoS Data, SN=1353, FN=0, Flags=.p.....TC"
"783967","137.294107","0.000153000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1354","205","","Video (Video)","QoS Data, SN=1354, FN=0, Flags=.p.....TC"
"785096","137.457877","0.163770000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1355","88","","Video (Video)","QoS Data, SN=1355, FN=0, Flags=.p.....TC"
"785097","137.457933","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1356","173","","Video (Video)","QoS Data, SN=1356, FN=0, Flags=.p.....TC"
"785481","137.526923","0.068990000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1357","88","","Video (Video)","QoS Data, SN=1357, FN=0, Flags=.p.....TC"
"785491","137.529257","0.002334000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1358","173","","Video (Video)","QoS Data, SN=1358, FN=0, Flags=.p.....TC"
"786135","137.630329","0.101072000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1359","88","","Video (Video)","QoS Data, SN=1359, FN=0, Flags=.p.....TC"
"786136","137.630382","0.000053000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1360","88","","Video (Video)","QoS Data, SN=1360, FN=0, Flags=.p.....TC"
"815728","142.538940","4.908558000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","1361","157","","Video (Video)","QoS Data, SN=1361, FN=0, Flags=.p.....TC"
"815730","142.539051","0.000111000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1362","88","","Video (Video)","QoS Data, SN=1362, FN=0, Flags=.p.....TC"
"815731","142.539106","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","162","1363","76","","Video (Video)","QoS Data, SN=1363, FN=0, Flags=.p.....TC"
"833176","145.382782","2.843676000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","1364","92","","Video (Video)","QoS Data, SN=1364, FN=0, Flags=.p.....TC"
"836481","145.953547","0.570765000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","779","100","","Best Effort (Best Effort)","QoS Data, SN=779, FN=0, Flags=.p.....TC"
"836690","145.983937","0.030390000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","780","88","","Best Effort (Best Effort)","QoS Data, SN=780, FN=0, Flags=.p.....TC"
"836950","146.015602","0.031665000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1365","88","","Video (Video)","QoS Data, SN=1365, FN=0, Flags=.p.....TC"
"836998","146.019314","0.003712000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","264","1366","178","","Video (Video)","QoS Data, SN=1366, FN=0, Flags=.p.....TC"
"837014","146.023899","0.004585000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","1367","1516","","Video (Video)","QoS Data, SN=1367, FN=0, Flags=.p.....TC"
"837015","146.023957","0.000058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","1368","98","","Video (Video)","QoS Data, SN=1368, FN=0, Flags=.p.....TC"
"837167","146.060992","0.037035000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","303","1369","217","","Video (Video)","QoS Data, SN=1369, FN=0, Flags=.p.....TC"
"837632","146.142560","0.081568000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1370","88","","Video (Video)","QoS Data, SN=1370, FN=0, Flags=.p.....TC"
"838139","146.226598","0.084038000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1371","88","","Video (Video)","QoS Data, SN=1371, FN=0, Flags=.p.....TC"
"838158","146.227748","0.001150000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","1372","94","","Video (Video)","QoS Data, SN=1372, FN=0, Flags=.p.....TC"
"838725","146.304550","0.076802000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1373","173","","Video (Video)","QoS Data, SN=1373, FN=0, Flags=.p.....TC"
"839089","146.362955","0.058405000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1374","88","","Video (Video)","QoS Data, SN=1374, FN=0, Flags=.p.....TC"
"839117","146.367182","0.004227000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","1375","157","","Video (Video)","QoS Data, SN=1375, FN=0, Flags=.p.....TC"
"840075","146.513966","0.146784000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1376","88","","Video (Video)","QoS Data, SN=1376, FN=0, Flags=.p.....TC"
"840076","146.514020","0.000054000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","1377","189","","Video (Video)","QoS Data, SN=1377, FN=0, Flags=.p.....TC"
"840360","146.561634","0.047614000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1378","88","","Video (Video)","QoS Data, SN=1378, FN=0, Flags=.p.....TC"
"840361","146.561691","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","1379","253","","Video (Video)","QoS Data, SN=1379, FN=0, Flags=.p.....TC"
"841062","146.662799","0.101108000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1380","88","","Video (Video)","QoS Data, SN=1380, FN=0, Flags=.p.....TC"
"841096","146.669581","0.006782000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1381","173","","Video (Video)","QoS Data, SN=1381, FN=0, Flags=.p.....TC"
"842066","146.808496","0.138915000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1382","88","","Video (Video)","QoS Data, SN=1382, FN=0, Flags=.p.....TC"
"842264","146.848746","0.040250000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","1383","189","","Video (Video)","QoS Data, SN=1383, FN=0, Flags=.p.....TC"
"843027","146.973014","0.124268000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1385","173","","Video (Video)","QoS Data, SN=1385, FN=0, Flags=.p.....TC"
"843640","147.061228","0.088214000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1386","88","","Video (Video)","QoS Data, SN=1386, FN=0, Flags=.p.....TC"
"843641","147.061286","0.000058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","1387","493","","Video (Video)","QoS Data, SN=1387, FN=0, Flags=.p.....TC"
"844562","147.224444","0.163158000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1388","88","","Video (Video)","QoS Data, SN=1388, FN=0, Flags=.p.....TC"
"844609","147.229027","0.004583000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1389","173","","Video (Video)","QoS Data, SN=1389, FN=0, Flags=.p.....TC"
"845066","147.306245","0.077218000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1390","88","","Video (Video)","QoS Data, SN=1390, FN=0, Flags=.p.....TC"
"845068","147.306371","0.000126000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1391","205","","Video (Video)","QoS Data, SN=1391, FN=0, Flags=.p.....TC"
"857615","149.423674","2.117303000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1392","88","","Video (Video)","QoS Data, SN=1392, FN=0, Flags=.p.....TC"
"857641","149.430253","0.006579000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1393","205","","Video (Video)","QoS Data, SN=1393, FN=0, Flags=.p.....TC"
"865865","150.863248","1.432995000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","517","88","","Voice (Voice)","QoS Data, SN=517, FN=0, Flags=.p.....TC"
"871342","151.747557","0.884309000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1394","88","","Video (Video)","QoS Data, SN=1394, FN=0, Flags=.p.....TC"
"871395","151.756775","0.009218000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1395","205","","Video (Video)","QoS Data, SN=1395, FN=0, Flags=.p.....TC"
"884076","153.890883","2.134108000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1396","88","","Video (Video)","QoS Data, SN=1396, FN=0, Flags=.p.....TC"
"884228","153.915229","0.024346000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1397","205","","Video (Video)","QoS Data, SN=1397, FN=0, Flags=.p.....TC"
"896983","156.024191","2.108962000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1398","88","","Video (Video)","QoS Data, SN=1398, FN=0, Flags=.p.....TC"
"897104","156.033983","0.009792000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1399","205","","Video (Video)","QoS Data, SN=1399, FN=0, Flags=.p.....TC"
"897109","156.037630","0.003647000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1399","205","","Video (Video)","QoS Data, SN=1399, FN=0, Flags=.p..R..TC"
"908839","158.170802","2.133172000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1400","88","","Video (Video)","QoS Data, SN=1400, FN=0, Flags=.p.....TC"
"909285","158.233637","0.062835000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","1401","205","","Video (Video)","QoS Data, SN=1401, FN=0, Flags=.p.....TC"
"910071","158.350459","0.116822000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1402","88","","Video (Video)","QoS Data, SN=1402, FN=0, Flags=.p.....TC"
"910118","158.357415","0.006956000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1403","173","","Video (Video)","QoS Data, SN=1403, FN=0, Flags=.p.....TC"
"910316","158.401531","0.044116000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1404","88","","Video (Video)","QoS Data, SN=1404, FN=0, Flags=.p.....TC"
"910382","158.413019","0.011488000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1405","173","","Video (Video)","QoS Data, SN=1405, FN=0, Flags=.p.....TC"
"910522","158.432271","0.019252000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1407","88","","Video (Video)","QoS Data, SN=1407, FN=0, Flags=.p.....TC"
"940388","163.421129","4.988858000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","1408","157","","Video (Video)","QoS Data, SN=1408, FN=0, Flags=.p.....TC"
"940390","163.421245","0.000116000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1409","88","","Video (Video)","QoS Data, SN=1409, FN=0, Flags=.p.....TC"
"940391","163.421301","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","162","1410","76","","Video (Video)","QoS Data, SN=1410, FN=0, Flags=.p.....TC"
"956834","166.305944","2.884643000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","1411","92","","Video (Video)","QoS Data, SN=1411, FN=0, Flags=.p.....TC"
"961379","167.047208","0.741264000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","783","100","","Best Effort (Best Effort)","QoS Data, SN=783, FN=0, Flags=.p.....TC"
"961381","167.047321","0.000113000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","784","100","","Best Effort (Best Effort)","QoS Data, SN=784, FN=0, Flags=.p.....TC"
"961644","167.105757","0.058436000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","182","785","100","","Best Effort (Best Effort)","QoS Data, SN=785, FN=0, Flags=.p.....TC"
"961645","167.105814","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","786","88","","Best Effort (Best Effort)","QoS Data, SN=786, FN=0, Flags=.p.....TC"
"961761","167.120198","0.014384000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1412","88","","Video (Video)","QoS Data, SN=1412, FN=0, Flags=.p.....TC"
"961835","167.127591","0.007393000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","1413","178","","Video (Video)","QoS Data, SN=1413, FN=0, Flags=.p.....TC"
"961836","167.127687","0.000096000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","1414","1516","","Video (Video)","QoS Data, SN=1414, FN=0, Flags=.p.....TC"
"961837","167.127744","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","1415","98","","Video (Video)","QoS Data, SN=1415, FN=0, Flags=.p.....TC"
"961992","167.164615","0.036871000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","303","1416","217","","Video (Video)","QoS Data, SN=1416, FN=0, Flags=.p.....TC"
"962141","167.187927","0.023312000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1417","88","","Video (Video)","QoS Data, SN=1417, FN=0, Flags=.p.....TC"
"962222","167.209813","0.021886000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1418","88","","Video (Video)","QoS Data, SN=1418, FN=0, Flags=.p.....TC"
"962421","167.244842","0.035029000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","1419","88","","Video (Video)","QoS Data, SN=1419, FN=0, Flags=.p.....TC"
"962422","167.244897","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","1420","94","","Video (Video)","QoS Data, SN=1420, FN=0, Flags=.p.....TC"
"962997","167.328129","0.083232000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","1421","173","","Video (Video)","QoS Data, SN=1421, FN=0, Flags=.p.....TC"
"963540","167.420301","0.092172000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","1422","88","","Video (Video)","QoS Data, SN=1422, FN=0, Flags=.p.....TC"
