"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Info"
"713577","125.399587","0.011686000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","129","173","","Best Effort (Best Effort)","QoS Data, SN=129, FN=0, Flags=.p....F.C"
"714172","125.507411","0.107824000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","130","88","","Best Effort (Best Effort)","QoS Data, SN=130, FN=0, Flags=.p....F.C"
"714204","125.515253","0.007842000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","131","173","","Best Effort (Best Effort)","QoS Data, SN=131, FN=0, Flags=.p....F.C"
"714441","125.566955","0.051702000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","132","88","","Best Effort (Best Effort)","QoS Data, SN=132, FN=0, Flags=.p....F.C"
"715166","125.693366","0.126411000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","1602","133","1516","","Best Effort (Best Effort)","QoS Data, SN=133, FN=0, Flags=.p....F.C"
"715295","125.701162","0.007796000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","271","134","185","","Best Effort (Best Effort)","QoS Data, SN=134, FN=0, Flags=.p..R.F.C"
"715728","125.786660","0.085498000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","135","88","","Best Effort (Best Effort)","QoS Data, SN=135, FN=0, Flags=.p....F.C"
"716396","125.886988","0.100328000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","547","136","461","","Best Effort (Best Effort)","QoS Data, SN=136, FN=0, Flags=.p....F.C"
"716694","125.928832","0.041844000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","137","88","","Best Effort (Best Effort)","QoS Data, SN=137, FN=0, Flags=.p....F.C"
"716928","125.951837","0.023005000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","138","189","","Best Effort (Best Effort)","QoS Data, SN=138, FN=0, Flags=.p....F.C"
"717583","126.071295","0.119458000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1117","173","","Controlled Load (Video)","QoS Data, SN=1117, FN=0, Flags=.p..R..TC"
"717584","126.071883","0.000588000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1117","173","","Controlled Load (Video)","QoS Data, SN=1117, FN=0, Flags=.p..R..TC"
"717596","126.083617","0.011734000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","139","88","","Best Effort (Best Effort)","QoS Data, SN=139, FN=0, Flags=.p....F.C"
"717598","126.083823","0.000206000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","140","173","","Best Effort (Best Effort)","QoS Data, SN=140, FN=0, Flags=.p....F.C"
"717600","126.083935","0.000112000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","140","173","","Best Effort (Best Effort)","QoS Data, SN=140, FN=0, Flags=.p..R.F.C"
"718019","126.148416","0.064481000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","141","88","","Best Effort (Best Effort)","QoS Data, SN=141, FN=0, Flags=.p....F.C"
"718020","126.148473","0.000057000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","142","173","","Best Effort (Best Effort)","QoS Data, SN=142, FN=0, Flags=.p....F.C"
"719243","126.318275","0.169802000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","143","88","","Best Effort (Best Effort)","QoS Data, SN=143, FN=0, Flags=.p....F.C"
"731005","128.329005","2.010730000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","145","173","","Best Effort (Best Effort)","QoS Data, SN=145, FN=0, Flags=.p....F.C"
"732235","128.493533","0.164528000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","146","88","","Best Effort (Best Effort)","QoS Data, SN=146, FN=0, Flags=.p..R.F.C"
"738868","129.707397","1.213864000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","166","147","80","","Best Effort (Best Effort)","QoS Data, SN=147, FN=0, Flags=.p....F.C"
"744377","130.562127","0.854730000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","148","173","","Best Effort (Best Effort)","QoS Data, SN=148, FN=0, Flags=.p....F.C"
"745104","130.706233","0.144106000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","149","88","","Best Effort (Best Effort)","QoS Data, SN=149, FN=0, Flags=.p....F.C"
"757710","132.773563","2.067330000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","151","173","","Best Effort (Best Effort)","QoS Data, SN=151, FN=0, Flags=.p....F.C"
"757920","132.797532","0.023969000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","152","88","","Best Effort (Best Effort)","QoS Data, SN=152, FN=0, Flags=.p....F.C"
"768183","134.490231","1.692699000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","198","156","112","","Best Effort (Best Effort)","QoS Data, SN=156, FN=0, Flags=.p..R.F.C"
"769747","134.920948","0.430717000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","158","173","","Best Effort (Best Effort)","QoS Data, SN=158, FN=0, Flags=.p....F.C"
"771706","135.240744","0.319796000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","159","88","","Best Effort (Best Effort)","QoS Data, SN=159, FN=0, Flags=.p....F.C"
"771735","135.243254","0.002510000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","186","160","100","","Best Effort (Best Effort)","QoS Data, SN=160, FN=0, Flags=.p....F.C"
"783843","137.283203","2.039949000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","164","173","","Best Effort (Best Effort)","QoS Data, SN=164, FN=0, Flags=.p....F.C"
"784864","137.430712","0.147509000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","166","173","","Best Effort (Best Effort)","QoS Data, SN=166, FN=0, Flags=.p....F.C"
"785465","137.522954","0.092242000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","168","173","","Best Effort (Best Effort)","QoS Data, SN=168, FN=0, Flags=.p....F.C"
"786093","137.624566","0.101612000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","239","169","157","","Best Effort (Best Effort)","QoS Data, SN=169, FN=0, Flags=.p....F.C"
"786094","137.624623","0.000057000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","170","88","","Best Effort (Best Effort)","QoS Data, SN=170, FN=0, Flags=.p....F.C"
"816315","142.643296","5.018673000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","173","76","","Best Effort (Best Effort)","QoS Data, SN=173, FN=0, Flags=.p....F.C"
"816317","142.643409","0.000113000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","174","76","","Best Effort (Best Effort)","QoS Data, SN=174, FN=0, Flags=.p....F.C"
"833005","145.360157","2.716748000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","135","937","74","","","Data, SN=937, FN=0, Flags=.p....F.C"
"836432","145.947064","0.586907000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","182","175","96","","Best Effort (Best Effort)","QoS Data, SN=175, FN=0, Flags=.p....F.C"
"836645","145.981253","0.034189000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","176","88","","Best Effort (Best Effort)","QoS Data, SN=176, FN=0, Flags=.p....F.C"
"836943","146.011391","0.030138000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","376","177","290","","Best Effort (Best Effort)","QoS Data, SN=177, FN=0, Flags=.p....F.C"
"837150","146.057251","0.045860000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","178","88","","Best Effort (Best Effort)","QoS Data, SN=178, FN=0, Flags=.p....F.C"
"837151","146.057310","0.000059000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","179","88","","Best Effort (Best Effort)","QoS Data, SN=179, FN=0, Flags=.p....F.C"
"837186","146.062518","0.005208000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","180","88","","Best Effort (Best Effort)","QoS Data, SN=180, FN=0, Flags=.p....F.C"
"837579","146.132186","0.069668000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","216","181","130","","Best Effort (Best Effort)","QoS Data, SN=181, FN=0, Flags=.p..R.F.C"
"838098","146.223985","0.091799000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","265","182","179","","Best Effort (Best Effort)","QoS Data, SN=182, FN=0, Flags=.p....F.C"
"838537","146.286904","0.062919000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","183","88","","Best Effort (Best Effort)","QoS Data, SN=183, FN=0, Flags=.p....F.C"
"838841","146.328910","0.042006000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","184","88","","Best Effort (Best Effort)","QoS Data, SN=184, FN=0, Flags=.p....F.C"
"839024","146.357422","0.028512000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","185","189","","Best Effort (Best Effort)","QoS Data, SN=185, FN=0, Flags=.p....F.C"
"839026","146.357533","0.000111000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","185","189","","Best Effort (Best Effort)","QoS Data, SN=185, FN=0, Flags=.p..R.F.C"
"839886","146.475948","0.118415000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","186","88","","Best Effort (Best Effort)","QoS Data, SN=186, FN=0, Flags=.p....F.C"
"839989","146.499329","0.023381000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","187","173","","Best Effort (Best Effort)","QoS Data, SN=187, FN=0, Flags=.p....F.C"
"840284","146.542839","0.043510000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","188","88","","Best Effort (Best Effort)","QoS Data, SN=188, FN=0, Flags=.p....F.C"
"840300","146.548955","0.006116000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1149","173","","Controlled Load (Video)","QoS Data, SN=1149, FN=0, Flags=.p..R..TC"
"840301","146.549049","0.000094000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1149","173","","Controlled Load (Video)","QoS Data, SN=1149, FN=0, Flags=.p..R..TC"
"840302","146.549531","0.000482000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1149","173","","Controlled Load (Video)","QoS Data, SN=1149, FN=0, Flags=.p..R..TC"
"840303","146.549907","0.000376000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1149","173","","Controlled Load (Video)","QoS Data, SN=1149, FN=0, Flags=.p..R..TC"
"840311","146.554490","0.004583000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","189","173","","Best Effort (Best Effort)","QoS Data, SN=189, FN=0, Flags=.p....F.C"
"841016","146.660047","0.105557000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","190","88","","Best Effort (Best Effort)","QoS Data, SN=190, FN=0, Flags=.p....F.C"
"841018","146.660161","0.000114000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","191","173","","Best Effort (Best Effort)","QoS Data, SN=191, FN=0, Flags=.p....F.C"
"841192","146.680398","0.020237000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","192","88","","Best Effort (Best Effort)","QoS Data, SN=192, FN=0, Flags=.p....F.C"
"842017","146.804586","0.124188000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","1602","193","1516","","Best Effort (Best Effort)","QoS Data, SN=193, FN=0, Flags=.p....F.C"
"842019","146.804693","0.000107000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","271","194","185","","Best Effort (Best Effort)","QoS Data, SN=194, FN=0, Flags=.p....F.C"
"842354","146.866788","0.062095000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","195","88","","Best Effort (Best Effort)","QoS Data, SN=195, FN=0, Flags=.p....F.C"
"842834","146.941515","0.074727000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","547","196","461","","Best Effort (Best Effort)","QoS Data, SN=196, FN=0, Flags=.p....F.C"
"843555","147.048183","0.106668000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","197","88","","Best Effort (Best Effort)","QoS Data, SN=197, FN=0, Flags=.p....F.C"
"843558","147.049794","0.001611000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","275","198","189","","Best Effort (Best Effort)","QoS Data, SN=198, FN=0, Flags=.p....F.C"
"844450","147.211848","0.162054000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","199","88","","Best Effort (Best Effort)","QoS Data, SN=199, FN=0, Flags=.p....F.C"
"844487","147.220064","0.008216000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","200","173","","Best Effort (Best Effort)","QoS Data, SN=200, FN=0, Flags=.p....F.C"
"844987","147.293795","0.073731000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","170","201","88","","Best Effort (Best Effort)","QoS Data, SN=201, FN=0, Flags=.p....F.C"
"844988","147.293851","0.000056000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","202","173","","Best Effort (Best Effort)","QoS Data, SN=202, FN=0, Flags=.p....F.C"
"845676","147.394673","0.100822000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","203","88","","Best Effort (Best Effort)","QoS Data, SN=203, FN=0, Flags=.p....F.C"
"857608","149.419128","2.024455000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","206","173","","Best Effort (Best Effort)","QoS Data, SN=206, FN=0, Flags=.p....F.C"
"858577","149.578640","0.159512000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","207","88","","Best Effort (Best Effort)","QoS Data, SN=207, FN=0, Flags=.p....F.C"
"866476","150.961466","1.382826000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","166","208","80","","Best Effort (Best Effort)","QoS Data, SN=208, FN=0, Flags=.p....F.C"
"870804","151.668573","0.707107000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1166","173","","Controlled Load (Video)","QoS Data, SN=1166, FN=0, Flags=.p..R..TC"
"870806","151.669139","0.000566000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1166","173","","Controlled Load (Video)","QoS Data, SN=1166, FN=0, Flags=.p..R..TC"
"870807","151.669376","0.000237000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1166","173","","Controlled Load (Video)","QoS Data, SN=1166, FN=0, Flags=.p..R..TC"
"870808","151.669920","0.000544000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1166","173","","Controlled Load (Video)","QoS Data, SN=1166, FN=0, Flags=.p..R..TC"
"870809","151.670286","0.000366000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1166","173","","Controlled Load (Video)","QoS Data, SN=1166, FN=0, Flags=.p..R..TC"
"870810","151.671344","0.001058000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","236","1166","173","","Controlled Load (Video)","QoS Data, SN=1166, FN=0, Flags=.p..R..TC"
"871316","151.745071","0.073727000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","209","173","","Best Effort (Best Effort)","QoS Data, SN=209, FN=0, Flags=.p....F.C"
"871715","151.839968","0.094897000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","210","88","","Best Effort (Best Effort)","QoS Data, SN=210, FN=0, Flags=.p....F.C"
"884039","153.887688","2.047720000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","212","173","","Best Effort (Best Effort)","QoS Data, SN=212, FN=0, Flags=.p....F.C"
"884374","153.933710","0.046022000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","213","88","","Best Effort (Best Effort)","QoS Data, SN=213, FN=0, Flags=.p....F.C"
"896945","156.022015","2.088305000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","214","173","","Best Effort (Best Effort)","QoS Data, SN=214, FN=0, Flags=.p....F.C"
"897312","156.062185","0.040170000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","215","88","","Best Effort (Best Effort)","QoS Data, SN=215, FN=0, Flags=.p....F.C"
"908792","158.166772","2.104587000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","217","173","","Best Effort (Best Effort)","QoS Data, SN=217, FN=0, Flags=.p....F.C"
"910022","158.347563","0.180791000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","218","88","","Best Effort (Best Effort)","QoS Data, SN=218, FN=0, Flags=.p....F.C"
"910024","158.347672","0.000109000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","219","173","","Best Effort (Best Effort)","QoS Data, SN=219, FN=0, Flags=.p....F.C"
"910310","158.399506","0.051834000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","259","220","173","","Best Effort (Best Effort)","QoS Data, SN=220, FN=0, Flags=.p....F.C"
"910504","158.430258","0.030752000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","223","88","","Best Effort (Best Effort)","QoS Data, SN=223, FN=0, Flags=.p....F.C"
"940976","163.558800","5.128542000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","228","76","","Best Effort (Best Effort)","QoS Data, SN=228, FN=0, Flags=.p....F.C"
"941059","163.563773","0.004973000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","162","229","76","","Best Effort (Best Effort)","QoS Data, SN=229, FN=0, Flags=.p....F.C"
"956337","166.184773","2.621000000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","137","1178","74","","Controlled Load (Video)","QoS Data, SN=1178, FN=0, Flags=.p..R..TC"
"956703","166.249707","0.064934000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","135","1150","74","","","Data, SN=1150, FN=0, Flags=.p....F.C"
"959336","166.725453","0.475746000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","159","718","96","","Best Effort (Best Effort)","QoS Data, SN=718, FN=0, Flags=.p.....TC"
"959696","166.789454","0.064001000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","182","230","96","","Best Effort (Best Effort)","QoS Data, SN=230, FN=0, Flags=.p....F.C"
"961622","167.097194","0.307740000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","719","88","","Best Effort (Best Effort)","QoS Data, SN=719, FN=0, Flags=.p.....TC"
"961623","167.098482","0.001288000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","719","88","","Best Effort (Best Effort)","QoS Data, SN=719, FN=0, Flags=.p..R..TC"
"961633","167.100410","0.001928000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","720","88","","Best Effort (Best Effort)","QoS Data, SN=720, FN=0, Flags=.p.....TC"
"961634","167.101767","0.001357000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","720","88","","Best Effort (Best Effort)","QoS Data, SN=720, FN=0, Flags=.p..R..TC"
"961635","167.101866","0.000099000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","231","88","","Best Effort (Best Effort)","QoS Data, SN=231, FN=0, Flags=.p....F.C"
"961710","167.115773","0.013907000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","353","1179","290","","Controlled Load (Video)","QoS Data, SN=1179, FN=0, Flags=.p.....TC"
"961712","167.115941","0.000168000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","376","232","290","","Best Effort (Best Effort)","QoS Data, SN=232, FN=0, Flags=.p....F.C"
"961883","167.133043","0.017102000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","720","88","","Best Effort (Best Effort)","QoS Data, SN=720, FN=0, Flags=.p..R..TC"
"961892","167.143031","0.009988000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","720","88","","Best Effort (Best Effort)","QoS Data, SN=720, FN=0, Flags=.p..R..TC"
"961902","167.149954","0.006923000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","1180","88","","Controlled Load (Video)","QoS Data, SN=1180, FN=0, Flags=.p.....TC"
"961904","167.150861","0.000907000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","1181","88","","Controlled Load (Video)","QoS Data, SN=1181, FN=0, Flags=.p.....TC"
"961941","167.160597","0.009736000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","233","88","","Best Effort (Best Effort)","QoS Data, SN=233, FN=0, Flags=.p....F.C"
"961943","167.160711","0.000114000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","234","88","","Best Effort (Best Effort)","QoS Data, SN=234, FN=0, Flags=.p....F.C"
"961945","167.160821","0.000110000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","235","88","","Best Effort (Best Effort)","QoS Data, SN=235, FN=0, Flags=.p....F.C"
"962015","167.172542","0.011721000","20:16:b9:9c:1d:b9","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","151","1182","88","","Controlled Load (Video)","QoS Data, SN=1182, FN=0, Flags=.p.....TC"
"962025","167.173438","0.000896000","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","174","236","88","","Best Effort (Best Effort)","QoS Data, SN=236, FN=0, Flags=.p..R.F.C"
