"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Differentiated Services Codepoint","Info"
"18452","99.480167","0.000093000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","675","","","802.11 Block Ack, Flags=........C"
"18473","99.511583","0.031416000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","676","","","802.11 Block Ack, Flags=........C"
"18479","99.514233","0.002650000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","678","","","802.11 Block Ack, Flags=........C"
"18485","99.515723","0.001490000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","680","","","802.11 Block Ack, Flags=........C"
"18489","99.518617","0.002894000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","683","","","802.11 Block Ack, Flags=........C"
"18495","99.522158","0.003541000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","684","","","802.11 Block Ack, Flags=........C"
"18508","99.530538","0.008380000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","688","","","802.11 Block Ack, Flags=........C"
"18515","99.540403","0.009865000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","690","","","802.11 Block Ack, Flags=........C"
"18523","99.571938","0.031535000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","691","","","802.11 Block Ack, Flags=........C"
"18643","100.378064","0.806126000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","692","","","802.11 Block Ack, Flags=........C"
"18654","100.381419","0.003355000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","693","","","802.11 Block Ack, Flags=........C"
"18692","100.440674","0.059255000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","694","","","802.11 Block Ack, Flags=........C"
"18693","100.440777","0.000103000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","695","","","802.11 Block Ack, Flags=........C"
"18969","102.431281","1.990504000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","696","","","802.11 Block Ack, Flags=........C"
"18996","102.508039","0.076758000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","697","","","802.11 Block Ack, Flags=........C"
"19001","102.516637","0.008598000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","699","","","802.11 Block Ack, Flags=........C"
"19005","102.519839","0.003202000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","700","","","802.11 Block Ack, Flags=........C"
"19009","102.522940","0.003101000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","701","","","802.11 Block Ack, Flags=........C"
"19022","102.558061","0.035121000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","702","","","802.11 Block Ack, Flags=........C"
"19113","102.936727","0.378666000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","703","","","802.11 Block Ack, Flags=........C"
"19129","102.939130","0.002403000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","704","","","802.11 Block Ack, Flags=........C"
"19130","102.939225","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","705","","","802.11 Block Ack, Flags=........C"
"19146","102.960733","0.021508000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","706","","","802.11 Block Ack, Flags=........C"
"19159","102.973884","0.013151000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","708","","","802.11 Block Ack, Flags=........C"
"19160","102.973980","0.000096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","709","","","802.11 Block Ack, Flags=........C"
"19174","102.981181","0.007201000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","710","","","802.11 Block Ack, Flags=........C"
"19190","103.016667","0.035486000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","711","","","802.11 Block Ack, Flags=........C"
"19204","103.020350","0.003683000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","712","","","802.11 Block Ack, Flags=........C"
"19222","103.025020","0.004670000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","714","","","802.11 Block Ack, Flags=........C"
"19237","103.073346","0.048326000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","715","","","802.11 Block Ack, Flags=........C"
"19254","103.106569","0.033223000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","716","","","802.11 Block Ack, Flags=........C"
"19263","103.115174","0.008605000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","717","","","802.11 Block Ack, Flags=........C"
"19284","103.179050","0.063876000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","718","","","802.11 Block Ack, Flags=........C"
"19291","103.183321","0.004271000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","719","","","802.11 Block Ack, Flags=........C"
"19320","103.191866","0.008545000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","721","","","802.11 Block Ack, Flags=........C"
"19335","103.195901","0.004035000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","722","","","802.11 Block Ack, Flags=........C"
"19353","103.199880","0.003979000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","723","","","802.11 Block Ack, Flags=........C"
"19388","103.252468","0.052588000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","724","","","802.11 Block Ack, Flags=........C"
"19396","103.255656","0.003188000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","725","","","802.11 Block Ack, Flags=........C"
"19434","103.387626","0.131970000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","726","","","802.11 Block Ack, Flags=........C"
"19446","103.427614","0.039988000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","727","","","802.11 Block Ack, Flags=........C"
"19455","103.438499","0.010885000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","728","","","802.11 Block Ack, Flags=........C"
"19476","103.500967","0.062468000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","729","","","802.11 Block Ack, Flags=........C"
"19484","103.520731","0.019764000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","730","","","802.11 Block Ack, Flags=........C"
"19503","103.530651","0.009920000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","731","","","802.11 Block Ack, Flags=........C"
"19512","103.548605","0.017954000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","732","","","802.11 Block Ack, Flags=........C"
"19529","103.603741","0.055136000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","733","","","802.11 Block Ack, Flags=........C"
"19537","103.612254","0.008513000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","734","","","802.11 Block Ack, Flags=........C"
"19555","103.620752","0.008498000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","735","","","802.11 Block Ack, Flags=........C"
"19565","103.627594","0.006842000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","736","","","802.11 Block Ack, Flags=........C"
"19710","105.706261","2.078667000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","737","","","802.11 Block Ack, Flags=........C"
"19719","105.713567","0.007306000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","738","","","802.11 Block Ack, Flags=........C"
"19789","106.521627","0.808060000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","739","","","802.11 Block Ack, Flags=........C"
"19847","106.562095","0.040468000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","741","","","802.11 Block Ack, Flags=........C"
"20042","107.756429","1.194334000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","742","","","802.11 Block Ack, Flags=........C"
"20051","107.764886","0.008457000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","743","","","802.11 Block Ack, Flags=........C"
"20160","109.490089","1.725203000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","745","","","802.11 Block Ack, Flags=........C"
"20217","109.775823","0.285734000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","746","","","802.11 Block Ack, Flags=........C"
"20226","109.789525","0.013702000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","747","","","802.11 Block Ack, Flags=........C"
"20271","110.410356","0.620831000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","748","","","802.11 Block Ack, Flags=........C"
"20303","110.717558","0.307202000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","749","","","802.11 Block Ack, Flags=........C"
"20368","111.127252","0.409694000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","750","","","802.11 Block Ack, Flags=........C"
"20369","111.127347","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","751","","","802.11 Block Ack, Flags=........C"
"20370","111.127403","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","752","","","802.11 Block Ack, Flags=........C"
"20449","111.536659","0.409256000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","753","","","802.11 Block Ack, Flags=........C"
"20503","111.847681","0.311022000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","754","","","802.11 Block Ack, Flags=........C"
"20511","111.854204","0.006523000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","755","","","802.11 Block Ack, Flags=........C"
"20580","112.151254","0.297050000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","756","","","802.11 Block Ack, Flags=........C"
"20581","112.151350","0.000096000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","757","","","802.11 Block Ack, Flags=........C"
"20582","112.151407","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","758","","","802.11 Block Ack, Flags=........C"
"20748","113.864593","1.713186000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","759","","","802.11 Block Ack, Flags=........C"
"20758","113.872192","0.007599000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","760","","","802.11 Block Ack, Flags=........C"
"20774","113.878823","0.006631000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","761","","","802.11 Block Ack, Flags=........C"
"20782","113.883773","0.004950000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","762","","","802.11 Block Ack, Flags=........C"
"20795","113.891253","0.007480000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","763","","","802.11 Block Ack, Flags=........C"
"20804","113.896223","0.004970000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","764","","","802.11 Block Ack, Flags=........C"
"20821","113.907846","0.011623000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","766","","","802.11 Block Ack, Flags=........C"
"21127","115.735287","1.827441000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","767","","","802.11 Block Ack, Flags=........C"
"21128","115.735388","0.000101000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","768","","","802.11 Block Ack, Flags=........C"
"21204","115.940017","0.204629000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","770","","","802.11 Block Ack, Flags=........C"
"21230","116.039589","0.099572000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","771","","","802.11 Block Ack, Flags=........C"
"21231","116.039686","0.000097000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","772","","","802.11 Block Ack, Flags=........C"
"21323","116.451875","0.412189000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","773","","","802.11 Block Ack, Flags=........C"
"21324","116.451982","0.000107000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","774","","","802.11 Block Ack, Flags=........C"
"21471","116.655495","0.203513000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","778","","","802.11 Block Ack, Flags=........C"
"21488","116.694377","0.038882000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","779","","","802.11 Block Ack, Flags=........C"
"21532","116.761860","0.067483000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","781","","","802.11 Block Ack, Flags=........C"
"21590","116.965515","0.203655000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","782","","","802.11 Block Ack, Flags=........C"
"21591","116.965572","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","783","","","802.11 Block Ack, Flags=........C"
"21790","117.989382","1.023810000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","784","","","802.11 Block Ack, Flags=........C"
"21791","117.989439","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","785","","","802.11 Block Ack, Flags=........C"
"21944","118.503371","0.513932000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","786","","","802.11 Block Ack, Flags=........C"
"21945","118.503427","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","787","","","802.11 Block Ack, Flags=........C"
"21975","118.741970","0.238543000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","788","","","802.11 Block Ack, Flags=........C"
"21976","118.742027","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","789","","","802.11 Block Ack, Flags=........C"
"21977","118.742135","0.000108000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","790","","","802.11 Block Ack, Flags=........C"
"21978","118.742192","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","791","","","802.11 Block Ack, Flags=........C"
"21983","118.743874","0.001682000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","792","","","802.11 Block Ack, Flags=........C"
"21984","118.743931","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","793","","","802.11 Block Ack, Flags=........C"
"21990","118.754692","0.010761000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","794","","","802.11 Block Ack, Flags=........C"
"22024","119.013424","0.258732000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","795","","","802.11 Block Ack, Flags=........C"
"22025","119.013480","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","796","","","802.11 Block Ack, Flags=........C"
"22026","119.013587","0.000107000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","797","","","802.11 Block Ack, Flags=........C"
"22098","119.627847","0.614260000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","798","","","802.11 Block Ack, Flags=........C"
"22258","121.680685","2.052838000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","799","","","802.11 Block Ack, Flags=........C"
"22295","121.985409","0.304724000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","800","","","802.11 Block Ack, Flags=........C"
"22307","121.988813","0.003404000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","801","","","802.11 Block Ack, Flags=........C"
"22319","122.013662","0.024849000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","802","","","802.11 Block Ack, Flags=........C"
"22329","122.020946","0.007284000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","803","","","802.11 Block Ack, Flags=........C"
"22330","122.021002","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","804","","","802.11 Block Ack, Flags=........C"
"22335","122.021403","0.000401000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","805","","","802.11 Block Ack, Flags=........C"
"22352","122.027566","0.006163000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","806","","","802.11 Block Ack, Flags=........C"
"22353","122.028628","0.001062000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","806","","","802.11 Block Ack, Flags=........C"
"22370","122.055573","0.026945000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","807","","","802.11 Block Ack, Flags=........C"
"22383","122.061919","0.006346000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","808","","","802.11 Block Ack, Flags=........C"
"22394","122.063643","0.001724000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","809","","","802.11 Block Ack, Flags=........C"
"22402","122.064631","0.000988000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","810","","","802.11 Block Ack, Flags=........C"
"22417","122.110823","0.046192000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","811","","","802.11 Block Ack, Flags=........C"
"22433","122.140201","0.029378000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","812","","","802.11 Block Ack, Flags=........C"
"22441","122.147956","0.007755000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","813","","","802.11 Block Ack, Flags=........C"
"22462","122.204999","0.057043000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","814","","","802.11 Block Ack, Flags=........C"
"22470","122.211105","0.006106000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","815","","","802.11 Block Ack, Flags=........C"
"22488","122.222785","0.011680000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","816","","","802.11 Block Ack, Flags=........C"
"22496","122.224987","0.002202000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","817","","","802.11 Block Ack, Flags=........C"
"22515","122.292462","0.067475000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","818","","","802.11 Block Ack, Flags=........C"
"22525","122.295502","0.003040000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","819","","","802.11 Block Ack, Flags=........C"
"22552","122.429357","0.133855000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","820","","","802.11 Block Ack, Flags=........C"
"22560","122.466511","0.037154000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","821","","","802.11 Block Ack, Flags=........C"
"22581","122.537706","0.071195000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","822","","","802.11 Block Ack, Flags=........C"
"22589","122.553146","0.015440000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","823","","","802.11 Block Ack, Flags=........C"
"22606","122.561721","0.008575000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","824","","","802.11 Block Ack, Flags=........C"
"22615","122.576711","0.014990000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","825","","","802.11 Block Ack, Flags=........C"
"22634","122.634453","0.057742000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","826","","","802.11 Block Ack, Flags=........C"
"22643","122.642107","0.007654000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","827","","","802.11 Block Ack, Flags=........C"
"22659","122.649879","0.007772000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","828","","","802.11 Block Ack, Flags=........C"
"22667","122.654264","0.004385000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","829","","","802.11 Block Ack, Flags=........C"
"22783","123.928701","1.274437000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","831","","","802.11 Block Ack, Flags=........C"
"22791","123.947276","0.018575000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","832","","","802.11 Block Ack, Flags=........C"
"22795","123.952582","0.005306000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","834","","","802.11 Block Ack, Flags=........C"
"22817","124.133063","0.180481000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","835","","","802.11 Block Ack, Flags=........C"
"22818","124.133171","0.000108000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","836","","","802.11 Block Ack, Flags=........C"
"22824","124.141925","0.008754000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","837","","","802.11 Block Ack, Flags=........C"
"22825","124.142027","0.000102000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","838","","","802.11 Block Ack, Flags=........C"
"22847","124.338082","0.196055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","839","","","802.11 Block Ack, Flags=........C"
"22852","124.347372","0.009290000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","840","","","802.11 Block Ack, Flags=........C"
"22890","124.752469","0.405097000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","841","","","802.11 Block Ack, Flags=........C"
"22898","124.759195","0.006726000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","842","","","802.11 Block Ack, Flags=........C"
"23047","126.797920","2.038725000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","843","","","802.11 Block Ack, Flags=........C"
"23055","126.804190","0.006270000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","844","","","802.11 Block Ack, Flags=........C"
"23209","128.846761","2.042571000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","845","","","802.11 Block Ack, Flags=........C"
"23217","128.853004","0.006243000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","846","","","802.11 Block Ack, Flags=........C"
"23358","130.894065","2.041061000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","847","","","802.11 Block Ack, Flags=........C"
"23367","130.902754","0.008689000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","848","","","802.11 Block Ack, Flags=........C"
"23512","132.941643","2.038889000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","849","","","802.11 Block Ack, Flags=........C"
"23520","132.947850","0.006207000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","850","","","802.11 Block Ack, Flags=........C"
"23535","132.954040","0.006190000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","851","","","802.11 Block Ack, Flags=........C"
"23544","132.957686","0.003646000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","852","","","802.11 Block Ack, Flags=........C"
"23556","132.962790","0.005104000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","853","","","802.11 Block Ack, Flags=........C"
"23564","132.966274","0.003484000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","854","","","802.11 Block Ack, Flags=........C"
"23580","132.976545","0.010271000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","855","","","802.11 Block Ack, Flags=........C"
"23581","132.976601","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","856","","","802.11 Block Ack, Flags=........C"
"23917","138.058429","5.081828000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","858","","","802.11 Block Ack, Flags=........C"
"23918","138.058488","0.000059000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","859","","","802.11 Block Ack, Flags=........C"
"24089","140.726128","2.667640000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","860","","","802.11 Block Ack, Flags=........C"
"24129","141.134157","0.408029000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","861","","","802.11 Block Ack, Flags=........C"
"24142","141.138495","0.004338000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","862","","","802.11 Block Ack, Flags=........C"
"24156","141.156522","0.018027000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","863","","","802.11 Block Ack, Flags=........C"
"24169","141.168211","0.011689000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","866","","","802.11 Block Ack, Flags=........C"
"24186","141.173448","0.005237000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","867","","","802.11 Block Ack, Flags=........C"
"24204","141.203406","0.029958000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","868","","","802.11 Block Ack, Flags=........C"
"24218","141.209048","0.005642000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","869","","","802.11 Block Ack, Flags=........C"
"24231","141.212225","0.003177000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","870","","","802.11 Block Ack, Flags=........C"
"24239","141.213132","0.000907000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","871","","","802.11 Block Ack, Flags=........C"
"24256","141.261573","0.048441000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","872","","","802.11 Block Ack, Flags=........C"
"24274","141.292038","0.030465000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","873","","","802.11 Block Ack, Flags=........C"
"24283","141.298266","0.006228000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","874","","","802.11 Block Ack, Flags=........C"
"24306","141.375009","0.076743000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","875","","","802.11 Block Ack, Flags=........C"
"24314","141.378399","0.003390000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","876","","","802.11 Block Ack, Flags=........C"
"24332","141.390970","0.012571000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","877","","","802.11 Block Ack, Flags=........C"
"24340","141.394754","0.003784000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","878","","","802.11 Block Ack, Flags=........C"
"24362","141.453722","0.058968000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","879","","","802.11 Block Ack, Flags=........C"
"24370","141.459422","0.005700000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","880","","","802.11 Block Ack, Flags=........C"
"24403","141.590517","0.131095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","881","","","802.11 Block Ack, Flags=........C"
"24413","141.627057","0.036540000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","882","","","802.11 Block Ack, Flags=........C"
"24441","141.713037","0.085980000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","883","","","802.11 Block Ack, Flags=........C"
"24449","141.715174","0.002137000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","884","","","802.11 Block Ack, Flags=........C"
"24468","141.725935","0.010761000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","885","","","802.11 Block Ack, Flags=........C"
"24476","141.735318","0.009383000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","886","","","802.11 Block Ack, Flags=........C"
"24497","141.792218","0.056900000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","887","","","802.11 Block Ack, Flags=........C"
"24505","141.799150","0.006932000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","888","","","802.11 Block Ack, Flags=........C"
"24523","141.807981","0.008831000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","889","","","802.11 Block Ack, Flags=........C"
"24531","141.813853","0.005872000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","890","","","802.11 Block Ack, Flags=........C"
"24684","143.901289","2.087436000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","891","","","802.11 Block Ack, Flags=........C"
"24692","143.907241","0.005952000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","892","","","802.11 Block Ack, Flags=........C"
"24740","144.408591","0.501350000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","893","","","802.11 Block Ack, Flags=........C"
"24787","145.021535","0.612944000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","894","","","802.11 Block Ack, Flags=........C"
