"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Info"
"22437","122.147524","0.007637000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","4003","157","","Best Effort (Best Effort)","QoS Data, SN=4003, FN=0, Flags=.p.....TC"
"22458","122.204640","0.057116000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4004","88","","Best Effort (Best Effort)","QoS Data, SN=4004, FN=0, Flags=.p.....TC"
"22466","122.210824","0.006184000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","4005","189","","Best Effort (Best Effort)","QoS Data, SN=4005, FN=0, Flags=.p.....TC"
"22484","122.222263","0.011439000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4006","88","","Best Effort (Best Effort)","QoS Data, SN=4006, FN=0, Flags=.p.....TC"
"22492","122.224710","0.002447000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","4007","253","","Best Effort (Best Effort)","QoS Data, SN=4007, FN=0, Flags=.p.....TC"
"22511","122.292146","0.067436000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4008","88","","Best Effort (Best Effort)","QoS Data, SN=4008, FN=0, Flags=.p.....TC"
"22521","122.295066","0.002920000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4009","173","","Best Effort (Best Effort)","QoS Data, SN=4009, FN=0, Flags=.p.....TC"
"22548","122.429080","0.134014000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4010","88","","Best Effort (Best Effort)","QoS Data, SN=4010, FN=0, Flags=.p.....TC"
"22556","122.466234","0.037154000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","4011","189","","Best Effort (Best Effort)","QoS Data, SN=4011, FN=0, Flags=.p.....TC"
"22577","122.537294","0.071060000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4012","88","","Best Effort (Best Effort)","QoS Data, SN=4012, FN=0, Flags=.p.....TC"
"22585","122.552765","0.015471000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4013","173","","Best Effort (Best Effort)","QoS Data, SN=4013, FN=0, Flags=.p.....TC"
"22602","122.561320","0.008555000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4014","88","","Best Effort (Best Effort)","QoS Data, SN=4014, FN=0, Flags=.p.....TC"
"22611","122.576255","0.014935000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","4015","493","","Best Effort (Best Effort)","QoS Data, SN=4015, FN=0, Flags=.p.....TC"
"22630","122.632693","0.056438000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4016","88","","Best Effort (Best Effort)","QoS Data, SN=4016, FN=0, Flags=.p.....TC"
"22638","122.640354","0.007661000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4017","173","","Best Effort (Best Effort)","QoS Data, SN=4017, FN=0, Flags=.p.....TC"
"22655","122.648107","0.007753000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4018","88","","Best Effort (Best Effort)","QoS Data, SN=4018, FN=0, Flags=.p.....TC"
"22663","122.652540","0.004433000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4019","205","","Best Effort (Best Effort)","QoS Data, SN=4019, FN=0, Flags=.p.....TC"
"22886","124.750855","2.098315000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4021","88","","Best Effort (Best Effort)","QoS Data, SN=4021, FN=0, Flags=.p.....TC"
"22894","124.757428","0.006573000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4022","205","","Best Effort (Best Effort)","QoS Data, SN=4022, FN=0, Flags=.p.....TC"
"23043","126.797642","2.040214000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4023","88","","Best Effort (Best Effort)","QoS Data, SN=4023, FN=0, Flags=.p.....TC"
"23051","126.803909","0.006267000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4024","205","","Best Effort (Best Effort)","QoS Data, SN=4024, FN=0, Flags=.p.....TC"
"23204","128.845668","2.041759000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4027","88","","Best Effort (Best Effort)","QoS Data, SN=4027, FN=0, Flags=.p.....TC"
"23213","128.852726","0.007058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4028","205","","Best Effort (Best Effort)","QoS Data, SN=4028, FN=0, Flags=.p.....TC"
"23354","130.893787","2.041061000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4029","88","","Best Effort (Best Effort)","QoS Data, SN=4029, FN=0, Flags=.p.....TC"
"23363","130.902477","0.008690000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4030","205","","Best Effort (Best Effort)","QoS Data, SN=4030, FN=0, Flags=.p.....TC"
"23508","132.941366","2.038889000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4031","88","","Best Effort (Best Effort)","QoS Data, SN=4031, FN=0, Flags=.p.....TC"
"23516","132.947573","0.006207000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4032","205","","Best Effort (Best Effort)","QoS Data, SN=4032, FN=0, Flags=.p.....TC"
"23531","132.953760","0.006187000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4033","88","","Best Effort (Best Effort)","QoS Data, SN=4033, FN=0, Flags=.p.....TC"
"23540","132.957406","0.003646000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4034","173","","Best Effort (Best Effort)","QoS Data, SN=4034, FN=0, Flags=.p.....TC"
"23552","132.962513","0.005107000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4035","88","","Best Effort (Best Effort)","QoS Data, SN=4035, FN=0, Flags=.p.....TC"
"23560","132.965997","0.003484000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4036","173","","Best Effort (Best Effort)","QoS Data, SN=4036, FN=0, Flags=.p.....TC"
"23575","132.976207","0.010210000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","4037","88","","Best Effort (Best Effort)","QoS Data, SN=4037, FN=0, Flags=.p.....TC"
"23576","132.976265","0.000058000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4038","88","","Best Effort (Best Effort)","QoS Data, SN=4038, FN=0, Flags=.p.....TC"
"23900","137.971936","4.995671000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","4040","157","","Best Effort (Best Effort)","QoS Data, SN=4040, FN=0, Flags=.p.....TC"
"23902","137.972050","0.000114000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4041","88","","Best Effort (Best Effort)","QoS Data, SN=4041, FN=0, Flags=.p.....TC"
"23906","137.972330","0.000280000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","162","4042","76","","Best Effort (Best Effort)","QoS Data, SN=4042, FN=0, Flags=.p.....TC"
"24083","140.725598","2.753268000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","4043","92","","Best Effort (Best Effort)","QoS Data, SN=4043, FN=0, Flags=.p.....TC"
"24125","141.133738","0.408140000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","4044","100","","Best Effort (Best Effort)","QoS Data, SN=4044, FN=0, Flags=.p.....TC"
"24138","141.137993","0.004255000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4045","88","","Best Effort (Best Effort)","QoS Data, SN=4045, FN=0, Flags=.p.....TC"
"24152","141.156223","0.018230000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4046","88","","Best Effort (Best Effort)","QoS Data, SN=4046, FN=0, Flags=.p.....TC"
"24162","141.166518","0.010295000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","4047","178","","Best Effort (Best Effort)","QoS Data, SN=4047, FN=0, Flags=.p.....TC"
"24163","141.166616","0.000098000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","4048","1516","","Best Effort (Best Effort)","QoS Data, SN=4048, FN=0, Flags=.p.....TC"
"24164","141.166672","0.000056000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","4049","98","","Best Effort (Best Effort)","QoS Data, SN=4049, FN=0, Flags=.p.....TC"
"24182","141.172970","0.006298000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","302","4050","216","","Best Effort (Best Effort)","QoS Data, SN=4050, FN=0, Flags=.p.....TC"
"24200","141.202909","0.029939000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4051","88","","Best Effort (Best Effort)","QoS Data, SN=4051, FN=0, Flags=.p.....TC"
"24214","141.208728","0.005819000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4052","88","","Best Effort (Best Effort)","QoS Data, SN=4052, FN=0, Flags=.p.....TC"
"24227","141.211752","0.003024000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4053","88","","Best Effort (Best Effort)","QoS Data, SN=4053, FN=0, Flags=.p.....TC"
"24235","141.212589","0.000837000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","4054","94","","Best Effort (Best Effort)","QoS Data, SN=4054, FN=0, Flags=.p.....TC"
"24252","141.261059","0.048470000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4055","173","","Best Effort (Best Effort)","QoS Data, SN=4055, FN=0, Flags=.p.....TC"
"24270","141.291723","0.030664000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4056","88","","Best Effort (Best Effort)","QoS Data, SN=4056, FN=0, Flags=.p.....TC"
"24279","141.297988","0.006265000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","4057","157","","Best Effort (Best Effort)","QoS Data, SN=4057, FN=0, Flags=.p.....TC"
"24302","141.374731","0.076743000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4058","88","","Best Effort (Best Effort)","QoS Data, SN=4058, FN=0, Flags=.p.....TC"
"24310","141.378120","0.003389000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","4059","189","","Best Effort (Best Effort)","QoS Data, SN=4059, FN=0, Flags=.p.....TC"
"24328","141.390690","0.012570000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4060","88","","Best Effort (Best Effort)","QoS Data, SN=4060, FN=0, Flags=.p.....TC"
"24336","141.394474","0.003784000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","4061","253","","Best Effort (Best Effort)","QoS Data, SN=4061, FN=0, Flags=.p.....TC"
"24358","141.453439","0.058965000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4062","88","","Best Effort (Best Effort)","QoS Data, SN=4062, FN=0, Flags=.p.....TC"
"24366","141.459143","0.005704000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4063","173","","Best Effort (Best Effort)","QoS Data, SN=4063, FN=0, Flags=.p.....TC"
"24399","141.590246","0.131103000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4064","88","","Best Effort (Best Effort)","QoS Data, SN=4064, FN=0, Flags=.p.....TC"
"24409","141.625297","0.035051000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","4065","189","","Best Effort (Best Effort)","QoS Data, SN=4065, FN=0, Flags=.p.....TC"
"24436","141.708210","0.082913000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4066","88","","Best Effort (Best Effort)","QoS Data, SN=4066, FN=0, Flags=.p.....TC"
"24445","141.713318","0.005108000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4067","173","","Best Effort (Best Effort)","QoS Data, SN=4067, FN=0, Flags=.p.....TC"
"24464","141.724204","0.010886000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4068","88","","Best Effort (Best Effort)","QoS Data, SN=4068, FN=0, Flags=.p.....TC"
"24472","141.731585","0.007381000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","579","4069","493","","Best Effort (Best Effort)","QoS Data, SN=4069, FN=0, Flags=.p.....TC"
"24493","141.790477","0.058892000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4070","88","","Best Effort (Best Effort)","QoS Data, SN=4070, FN=0, Flags=.p.....TC"
"24501","141.797443","0.006966000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4071","173","","Best Effort (Best Effort)","QoS Data, SN=4071, FN=0, Flags=.p.....TC"
"24519","141.806273","0.008830000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4072","88","","Best Effort (Best Effort)","QoS Data, SN=4072, FN=0, Flags=.p.....TC"
"24527","141.812229","0.005956000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4073","205","","Best Effort (Best Effort)","QoS Data, SN=4073, FN=0, Flags=.p.....TC"
"24680","143.899483","2.087254000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4075","88","","Best Effort (Best Effort)","QoS Data, SN=4075, FN=0, Flags=.p.....TC"
"24688","143.905461","0.005978000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4076","205","","Best Effort (Best Effort)","QoS Data, SN=4076, FN=0, Flags=.p.....TC"
"24778","145.004466","1.099005000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","623","88","","Voice (Voice)","QoS Data, SN=623, FN=0, Flags=.p.....TC"
"24859","145.946134","0.941668000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4077","88","","Best Effort (Best Effort)","QoS Data, SN=4077, FN=0, Flags=.p.....TC"
"24868","145.952548","0.006414000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4078","205","","Best Effort (Best Effort)","QoS Data, SN=4078, FN=0, Flags=.p.....TC"
"25040","147.994279","2.041731000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4082","88","","Best Effort (Best Effort)","QoS Data, SN=4082, FN=0, Flags=.p.....TC"
"25048","148.000149","0.005870000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4083","205","","Best Effort (Best Effort)","QoS Data, SN=4083, FN=0, Flags=.p.....TC"
"25277","150.055042","2.054893000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4084","88","","Best Effort (Best Effort)","QoS Data, SN=4084, FN=0, Flags=.p.....TC"
"25298","150.060640","0.005598000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4085","205","","Best Effort (Best Effort)","QoS Data, SN=4085, FN=0, Flags=.p.....TC"
"25559","152.113546","2.052906000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4086","88","","Best Effort (Best Effort)","QoS Data, SN=4086, FN=0, Flags=.p.....TC"
"25567","152.119552","0.006006000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","291","4087","205","","Best Effort (Best Effort)","QoS Data, SN=4087, FN=0, Flags=.p.....TC"
"25587","152.133986","0.014434000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4088","88","","Best Effort (Best Effort)","QoS Data, SN=4088, FN=0, Flags=.p.....TC"
"25595","152.134982","0.000996000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4089","173","","Best Effort (Best Effort)","QoS Data, SN=4089, FN=0, Flags=.p.....TC"
"25608","152.141010","0.006028000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4090","88","","Best Effort (Best Effort)","QoS Data, SN=4090, FN=0, Flags=.p.....TC"
"25617","152.145392","0.004382000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","4091","173","","Best Effort (Best Effort)","QoS Data, SN=4091, FN=0, Flags=.p.....TC"
"25635","152.155495","0.010103000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4092","88","","Best Effort (Best Effort)","QoS Data, SN=4092, FN=0, Flags=.p.....TC"
"25637","152.155654","0.000159000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","4093","88","","Best Effort (Best Effort)","QoS Data, SN=4093, FN=0, Flags=.p.....TC"
"25982","157.153580","4.997926000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","4094","157","","Best Effort (Best Effort)","QoS Data, SN=4094, FN=0, Flags=.p.....TC"
"25984","157.153695","0.000115000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","170","4095","88","","Best Effort (Best Effort)","QoS Data, SN=4095, FN=0, Flags=.p.....TC"
"25985","157.153752","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","162","0","76","","Best Effort (Best Effort)","QoS Data, SN=0, FN=0, Flags=.p.....TC"
"26214","159.976473","2.822721000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","178","2","92","","Best Effort (Best Effort)","QoS Data, SN=2, FN=0, Flags=.p.....TC"
"26275","160.264615","0.288142000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","186","8","100","","Best Effort (Best Effort)","QoS Data, SN=8, FN=0, Flags=.p.....TC"
"26288","160.267886","0.003271000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","9","88","","Best Effort (Best Effort)","QoS Data, SN=9, FN=0, Flags=.p.....TC"
"26302","160.290970","0.023084000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","10","88","","Best Effort (Best Effort)","QoS Data, SN=10, FN=0, Flags=.p.....TC"
"26311","160.299259","0.008289000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","260","11","178","","Best Effort (Best Effort)","QoS Data, SN=11, FN=0, Flags=.p.....TC"
"26312","160.299316","0.000057000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","1598","12","1516","","Best Effort (Best Effort)","QoS Data, SN=12, FN=0, Flags=.p.....TC"
"26313","160.299371","0.000055000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","184","13","98","","Best Effort (Best Effort)","QoS Data, SN=13, FN=0, Flags=.p.....TC"
"26339","160.302070","0.002699000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","304","14","218","","Best Effort (Best Effort)","QoS Data, SN=14, FN=0, Flags=.p.....TC"
"26359","160.345532","0.043462000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","15","88","","Best Effort (Best Effort)","QoS Data, SN=15, FN=0, Flags=.p.....TC"
"26372","160.350286","0.004754000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","16","88","","Best Effort (Best Effort)","QoS Data, SN=16, FN=0, Flags=.p.....TC"
"26385","160.352222","0.001936000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","17","88","","Best Effort (Best Effort)","QoS Data, SN=17, FN=0, Flags=.p.....TC"
"26393","160.353215","0.000993000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","180","18","94","","Best Effort (Best Effort)","QoS Data, SN=18, FN=0, Flags=.p.....TC"
"26407","160.355630","0.002415000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","19","173","","Best Effort (Best Effort)","QoS Data, SN=19, FN=0, Flags=.p.....TC"
"26428","160.385941","0.030311000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","20","88","","Best Effort (Best Effort)","QoS Data, SN=20, FN=0, Flags=.p.....TC"
"26436","160.389058","0.003117000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","243","21","157","","Best Effort (Best Effort)","QoS Data, SN=21, FN=0, Flags=.p.....TC"
"26456","160.445958","0.056900000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","22","88","","Best Effort (Best Effort)","QoS Data, SN=22, FN=0, Flags=.p.....TC"
"26464","160.448976","0.003018000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","23","189","","Best Effort (Best Effort)","QoS Data, SN=23, FN=0, Flags=.p.....TC"
"26482","160.455338","0.006362000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","24","88","","Best Effort (Best Effort)","QoS Data, SN=24, FN=0, Flags=.p.....TC"
"26491","160.458309","0.002971000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","339","25","253","","Best Effort (Best Effort)","QoS Data, SN=25, FN=0, Flags=.p.....TC"
"26512","160.507484","0.049175000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","26","88","","Best Effort (Best Effort)","QoS Data, SN=26, FN=0, Flags=.p.....TC"
"26520","160.510418","0.002934000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","259","27","173","","Best Effort (Best Effort)","QoS Data, SN=27, FN=0, Flags=.p.....TC"
"26549","160.637431","0.127013000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","28","88","","Best Effort (Best Effort)","QoS Data, SN=28, FN=0, Flags=.p.....TC"
"26559","160.673109","0.035678000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","275","29","189","","Best Effort (Best Effort)","QoS Data, SN=29, FN=0, Flags=.p.....TC"
"26578","160.741986","0.068877000","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","174","30","88","","Best Effort (Best Effort)","QoS Data, SN=30, FN=0, Flags=.p.....TC"
