"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"624","91.487800649","1.964303855","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","0xe0","Application Data"
"625","91.552223840","0.064423191","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","0xe0","64483  >  47436 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=1844171471 TSecr=909125834"
"626","91.559508404","0.007284564","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","0xe0","Application Data"
"627","91.559530717","0.000022313","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","0xe0","47436  >  64483 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=909125906 TSecr=1844171478"
"628","93.564436808","2.004906091","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","0xe0","Application Data"
"629","93.598368799","0.033931991","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","0xe0","64483  >  47436 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=1844173518 TSecr=909127911"
"630","93.606798503","0.008429704","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","0xe0","Application Data"
"631","93.606821084","0.000022581","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","0xe0","47436  >  64483 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=909127953 TSecr=1844173526"
"632","95.612061650","2.005240566","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","0xe0","Application Data"
"633","95.646950647","0.034888997","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","0xe0","64483  >  47436 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=1844175566 TSecr=909129958"
"634","95.653328961","0.006378314","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","0xe0","Application Data"
"635","95.653351989","0.000023028","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","0xe0","47436  >  64483 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=909130000 TSecr=1844175573"
"636","97.658597946","2.005245957","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","0xe0","Application Data"
"637","97.700592031","0.041994085","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","0xe0","64483  >  47436 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=1844177615 TSecr=909132005"
"638","97.701876601","0.001284570","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","0xe0","Application Data"
"639","97.701898747","0.000022146","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","0xe0","47436  >  64483 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=909132048 TSecr=1844177621"
"656","99.707269891","2.005371144","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","0xe0","Application Data"
"657","99.742737832","0.035467941","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","0xe0","64483  >  47436 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=1844179662 TSecr=909134053"
"658","99.749262712","0.006524880","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","0xe0","Application Data"
"659","99.749285700","0.000022988","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","0xe0","47436  >  64483 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=909134095 TSecr=1844179668"
"660","99.752746496","0.003460796","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","0xe0","Application Data"
"661","99.756029327","0.003282831","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","0xe0","64483  >  47436 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=1844179676 TSecr=909134099"
"662","99.761647983","0.005618656","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","0xe0","Application Data"
"663","99.764781153","0.003133170","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","0xe0","Application Data"
"664","99.767816548","0.003035395","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","0xe0","64483  >  47436 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=1844179687 TSecr=909134111"
"665","99.773403568","0.005587020","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","0xe0","Application Data"
"666","99.780977078","0.007573510","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","0xe0","Encrypted Alert"
"667","99.781029202","0.000052124","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","0xe0","47436  >  64483 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=909134127 TSecr=1844179691"
"668","99.783250196","0.002220994","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","0xe0","64483  >  47436 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=1844179703 TSecr=909134127"
"669","99.783981608","0.000731412","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","0xe0","64483  >  47436 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=1844179703 TSecr=909134127"
"701","104.781037055","4.997055447","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","0xe0","Encrypted Alert"
"702","104.781053242","0.000016187","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","47436  >  64483 [RST] Seq=3526 Win=0 Len=0"
"703","104.781067046","0.000013804","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","0xe0","64483  >  47436 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=1844184693 TSecr=909134127"
"704","104.781069016","0.000001970","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","47436  >  64483 [RST] Seq=3526 Win=0 Len=0"
"705","104.781070730","0.000001714","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","0xe0","64483  >  47436 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"710","107.530266622","2.749195892","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0xe0","62808  >  15118 Len=10"
"711","107.629767022","0.099500400","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0xe0","15118  >  62808 Len=28"
"712","107.906734367","0.276967345","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","47438  >  64483 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=909142252 TSecr=0 WS=128"
"713","107.935620992","0.028886625","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","64483  >  47438 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=277499243 TSecr=909142252 SACK_PERM=1"
"714","107.935649772","0.000028780","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","47438  >  64483 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=909142281 TSecr=277499243"
"715","107.940234139","0.004584367","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 64483  >  47438 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=277499248 TSecr=909142281"
"716","107.952163472","0.011929333","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0xe0","Client Hello"
"717","107.955309723","0.003146251","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0xe0","64483  >  47438 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=277499264 TSecr=909142297"
"718","107.964993480","0.009683757","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0xe0","Server Hello"
"719","107.965014937","0.000021457","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0xe0","47438  >  64483 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=909142310 TSecr=277499272"
"720","107.967685110","0.002670173","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","0xe0","Certificate"
"721","107.967701469","0.000016359","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0xe0","47438  >  64483 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=909142313 TSecr=277499272"
"722","107.972234645","0.004533176","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","216","1529","203","130","0xe0","Server Key Exchange, Server Hello Done"
"723","107.972250420","0.000015775","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1659","0","0xe0","47438  >  64483 [ACK] Seq=203 Ack=1659 Win=63360 Len=0 TSval=909142317 TSecr=277499279"
"724","107.997197634","0.024947214","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1659","42","0xe0","Client Key Exchange"
"725","107.999962180","0.002764546","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","245","0","0xe0","64483  >  47438 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=277499308 TSecr=909142342"
"726","108.003238870","0.003276690","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1659","6","0xe0","Change Cipher Spec"
"727","108.012220948","0.008982078","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","251","0","0xe0","64483  >  47438 [ACK] Seq=1659 Ack=251 Win=131072 Len=0 TSval=277499314 TSecr=909142348"
"728","108.012250640","0.000029692","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1659","85","0xe0","Encrypted Handshake Message"
"729","108.022486177","0.010235537","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","336","0","0xe0","64483  >  47438 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=277499323 TSecr=909142357"
"730","108.022508650","0.000022473","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1659","336","6","0xe0","Change Cipher Spec"
"731","108.063749027","0.041240377","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1665","0","0xe0","47438  >  64483 [ACK] Seq=336 Ack=1665 Win=64128 Len=0 TSval=909142409 TSecr=277499323"
"732","108.066365885","0.002616858","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1665","336","85","0xe0","Encrypted Handshake Message"
"733","108.066378974","0.000013089","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1750","0","0xe0","47438  >  64483 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=909142411 TSecr=277499375"
"734","108.093142653","0.026763679","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1750","101","0xe0","Application Data"
"735","108.096715472","0.003572819","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1750","437","0","0xe0","64483  >  47438 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=277499404 TSecr=909142438"
"736","108.099174455","0.002458983","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1750","437","69","0xe0","Application Data"
"737","108.139424767","0.040250312","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1819","0","0xe0","47438  >  64483 [ACK] Seq=437 Ack=1819 Win=64128 Len=0 TSval=909142484 TSecr=277499408"
"738","108.166991247","0.027566480","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1819","85","0xe0","Application Data"
"739","108.169249067","0.002257820","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1819","522","0","0xe0","64483  >  47438 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=277499478 TSecr=909142512"
"740","108.173366015","0.004116948","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1819","522","101","0xe0","Application Data"
"741","108.173386176","0.000020161","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1920","0","0xe0","47438  >  64483 [ACK] Seq=522 Ack=1920 Win=64128 Len=0 TSval=909142518 TSecr=277499481"
"742","108.177909267","0.004523091","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1920","85","0xe0","Application Data"
"743","108.181556979","0.003647712","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1920","607","0","0xe0","64483  >  47438 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=277499489 TSecr=909142523"
"744","108.183592335","0.002035356","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1920","607","165","0xe0","Application Data"
"745","108.231398722","0.047806387","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2085","0","0xe0","47438  >  64483 [ACK] Seq=607 Ack=2085 Win=64128 Len=0 TSval=909142576 TSecr=277499492"
"746","108.251397487","0.019998765","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2085","85","0xe0","Application Data"
"747","108.254089249","0.002691762","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2085","692","0","0xe0","64483  >  47438 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=277499563 TSecr=909142596"
"748","108.262595772","0.008506523","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2085","692","85","0xe0","Application Data"
"749","108.262671514","0.000075742","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2170","0","0xe0","47438  >  64483 [ACK] Seq=692 Ack=2170 Win=64128 Len=0 TSval=909142608 TSecr=277499569"
"750","108.382273408","0.119601894","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2170","1428","0xe0","47438  >  64483 [ACK] Seq=692 Ack=2170 Win=64128 Len=1428 TSval=909142727 TSecr=277499569 [TCP segment of a reassembled PDU]"
"751","108.382288027","0.000014619","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2170","97","0xe0","Application Data"
"752","108.386733223","0.004445196","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2170","2217","0","0xe0","64483  >  47438 [ACK] Seq=2170 Ack=2217 Win=129536 Len=0 TSval=277499695 TSecr=909142727"
"753","108.429516032","0.042782809","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2170","2217","101","0xe0","Application Data"
"754","108.429581451","0.000065419","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2271","0","0xe0","47438  >  64483 [ACK] Seq=2217 Ack=2271 Win=64128 Len=0 TSval=909142775 TSecr=277499738"
"755","108.498856418","0.069274967","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2271","373","0xe0","Application Data"
"756","108.504332198","0.005475780","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2271","2590","0","0xe0","64483  >  47438 [ACK] Seq=2271 Ack=2590 Win=130688 Len=0 TSval=277499813 TSecr=909142844"
"757","108.520314269","0.015982071","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2271","2590","85","0xe0","Application Data"
"758","108.520479189","0.000164920","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2356","0","0xe0","47438  >  64483 [ACK] Seq=2590 Ack=2356 Win=64128 Len=0 TSval=909142865 TSecr=277499829"
"759","108.525130394","0.004651205","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2356","101","0xe0","Application Data"
"760","108.528066732","0.002936338","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2356","2691","0","0xe0","64483  >  47438 [ACK] Seq=2356 Ack=2691 Win=130944 Len=0 TSval=277499836 TSecr=909142870"
"761","108.543162587","0.015095855","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2356","2691","405","0xe0","Application Data"
"762","108.583442541","0.040279954","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2761","0","0xe0","47438  >  64483 [ACK] Seq=2691 Ack=2761 Win=64128 Len=0 TSval=909142928 TSecr=277499849"
"763","108.593208794","0.009766253","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2761","85","0xe0","Application Data"
"764","108.595713890","0.002505096","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2761","2776","0","0xe0","64483  >  47438 [ACK] Seq=2761 Ack=2776 Win=130944 Len=0 TSval=277499904 TSecr=909142938"
"765","108.600756917","0.005043027","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2761","2776","85","0xe0","Application Data"
"766","108.600960442","0.000203525","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2846","0","0xe0","47438  >  64483 [ACK] Seq=2776 Ack=2846 Win=64128 Len=0 TSval=909142946 TSecr=277499909"
"767","108.604432561","0.003472119","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2846","85","0xe0","Application Data"
"768","108.606719151","0.002286590","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2846","2861","0","0xe0","64483  >  47438 [ACK] Seq=2846 Ack=2861 Win=130944 Len=0 TSval=277499915 TSecr=909142949"
"769","108.612394262","0.005675111","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2846","2861","117","0xe0","Application Data"
"770","108.655729336","0.043335074","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2963","0","0xe0","47438  >  64483 [ACK] Seq=2861 Ack=2963 Win=64128 Len=0 TSval=909143001 TSecr=277499921"
"771","110.618925679","1.963196343","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2963","85","0xe0","Application Data"
"772","110.704244085","0.085318406","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2963","2946","0","0xe0","64483  >  47438 [ACK] Seq=2963 Ack=2946 Win=130944 Len=0 TSval=277502011 TSecr=909144964"
"773","110.710503111","0.006259026","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2963","2946","117","0xe0","Application Data"
"774","110.710526021","0.000022910","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3080","0","0xe0","47438  >  64483 [ACK] Seq=2946 Ack=3080 Win=64128 Len=0 TSval=909145055 TSecr=277502017"
"775","112.716120373","2.005594352","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3080","85","0xe0","Application Data"
"776","112.748515519","0.032395146","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3080","3031","0","0xe0","64483  >  47438 [ACK] Seq=3080 Ack=3031 Win=130944 Len=0 TSval=277504056 TSecr=909147061"
"777","112.751171086","0.002655567","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3080","3031","117","0xe0","Application Data"
"778","112.751195042","0.000023956","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3197","0","0xe0","47438  >  64483 [ACK] Seq=3031 Ack=3197 Win=64128 Len=0 TSval=909147096 TSecr=277504059"
"779","114.756071426","2.004876384","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3197","85","0xe0","Application Data"
"780","114.797442034","0.041370608","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3197","3116","0","0xe0","64483  >  47438 [ACK] Seq=3197 Ack=3116 Win=130944 Len=0 TSval=277506105 TSecr=909149101"
"781","114.802961953","0.005519919","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3197","3116","117","0xe0","Application Data"
"782","114.802986014","0.000024061","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3314","0","0xe0","47438  >  64483 [ACK] Seq=3116 Ack=3314 Win=64128 Len=0 TSval=909149147 TSecr=277506110"
"783","116.808198361","2.005212347","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3314","85","0xe0","Application Data"
"784","116.845664788","0.037466427","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3314","3201","0","0xe0","64483  >  47438 [ACK] Seq=3314 Ack=3201 Win=131072 Len=0 TSval=277508153 TSecr=909151152"
"785","116.853530672","0.007865884","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3314","3201","117","0xe0","Application Data"
"786","116.853555021","0.000024349","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3431","0","0xe0","47438  >  64483 [ACK] Seq=3201 Ack=3431 Win=64128 Len=0 TSval=909151198 TSecr=277508159"
"787","118.858828283","2.005273262","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3431","85","0xe0","Application Data"
"788","118.897189232","0.038360949","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3431","3286","0","0xe0","64483  >  47438 [ACK] Seq=3431 Ack=3286 Win=131072 Len=0 TSval=277510204 TSecr=909153203"
"789","118.903759718","0.006570486","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3431","3286","117","0xe0","Application Data"
"790","118.903782973","0.000023255","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3548","0","0xe0","47438  >  64483 [ACK] Seq=3286 Ack=3548 Win=64128 Len=0 TSval=909153248 TSecr=277510211"
"791","118.907336519","0.003553546","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3548","85","0xe0","Application Data"
"792","118.911986533","0.004650014","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3548","3371","0","0xe0","64483  >  47438 [ACK] Seq=3548 Ack=3371 Win=131072 Len=0 TSval=277510219 TSecr=909153251"
"793","118.915841242","0.003854709","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3548","3371","85","0xe0","Application Data"
"794","118.919298132","0.003456890","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3633","85","0xe0","Application Data"
"795","118.925036107","0.005737975","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3633","3456","0","0xe0","64483  >  47438 [ACK] Seq=3633 Ack=3456 Win=130944 Len=0 TSval=277510232 TSecr=909153263"
"796","118.928806823","0.003770716","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3633","3456","85","0xe0","Application Data"
"797","118.936428114","0.007621291","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3718","69","0xe0","Encrypted Alert"
"798","118.936480569","0.000052455","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3718","0","0xe0","47438  >  64483 [FIN, ACK] Seq=3525 Ack=3718 Win=64128 Len=0 TSval=909153281 TSecr=277510236"
"799","118.939220610","0.002740041","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3525","0","0xe0","64483  >  47438 [ACK] Seq=3718 Ack=3525 Win=130944 Len=0 TSval=277510247 TSecr=909153281"
"800","118.939332619","0.000112009","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3718","3526","0","0xe0","64483  >  47438 [ACK] Seq=3718 Ack=3526 Win=130944 Len=0 TSval=277510247 TSecr=909153281"
"808","124.010227204","5.070894585","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3718","3526","69","0xe0","Encrypted Alert"
"809","124.010243435","0.000016231","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","47438  >  64483 [RST] Seq=3526 Win=0 Len=0"
