"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"602","83.665314071","0.226453535","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0x00","15118  >  61978 Len=28"
"616","83.949197292","0.283883221","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","48514  >  53463 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=907885502 TSecr=0 WS=128"
"617","84.170721617","0.221524325","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","53463  >  48514 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3917624740 TSecr=907885502 SACK_PERM=1"
"618","84.170748086","0.000026469","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","48514  >  53463 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=907885724 TSecr=3917624740"
"619","84.172919168","0.002171082","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","[TCP Out-Of-Order] 53463  >  48514 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=3917624841 TSecr=907885502 SACK_PERM=1"
"620","84.172939685","0.000020517","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","[TCP Dup ACK 618#1] 48514  >  53463 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=907885726 TSecr=3917624740"
"621","84.173051114","0.000111429","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 53463  >  48514 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=3917624843 TSecr=907885724"
"622","84.190455636","0.017404522","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0x00","Client Hello"
"623","84.194390905","0.003935269","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0x00","53463  >  48514 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=3917624863 TSecr=907885743"
"624","84.207762781","0.013371876","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0x00","Server Hello"
"625","84.207780746","0.000017965","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0x00","48514  >  53463 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=907885761 TSecr=3917624876"
"626","84.207793772","0.000013026","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","1438","0x00","Certificate"
"627","84.207795753","0.000001981","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0x00","48514  >  53463 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=907885761 TSecr=3917624876"
"628","84.214996630","0.007200877","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","0x00","Server Key Exchange, Server Hello Done"
"629","84.215102507","0.000105877","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","0x00","48514  >  53463 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=907885768 TSecr=3917624883"
"630","84.244658197","0.029555690","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","0x00","Client Key Exchange"
"631","84.250351060","0.005692863","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","0x00","53463  >  48514 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=3917624918 TSecr=907885797"
"632","84.250378033","0.000026973","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1658","6","0x00","Change Cipher Spec"
"633","84.254034135","0.003656102","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","251","0","0x00","53463  >  48514 [ACK] Seq=1658 Ack=251 Win=131072 Len=0 TSval=3917624923 TSecr=907885803"
"634","84.254047862","0.000013727","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1658","85","0x00","Encrypted Handshake Message"
"635","84.258721505","0.004673643","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","0x00","53463  >  48514 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=3917624926 TSecr=907885807"
"636","84.258732030","0.000010525","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","0x00","Change Cipher Spec"
"637","84.301454968","0.042722938","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","0x00","48514  >  53463 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=907885854 TSecr=3917624928"
"638","84.307471627","0.006016659","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","0x00","Encrypted Handshake Message"
"639","84.307492348","0.000020721","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","0x00","48514  >  53463 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=907885860 TSecr=3917624974"
"640","84.336487743","0.028995395","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","0x00","Application Data"
"641","84.340346673","0.003858930","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","0x00","53463  >  48514 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=3917625009 TSecr=907885889"
"642","84.349348383","0.009001710","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","0x00","Application Data"
"643","84.389464717","0.040116334","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","0x00","48514  >  53463 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=907885942 TSecr=3917625017"
"644","84.408959304","0.019494587","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","85","0x00","Application Data"
"645","84.412483617","0.003524313","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0","0x00","53463  >  48514 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=3917625081 TSecr=907885962"
"646","84.416895551","0.004411934","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","101","0x00","Application Data"
"647","84.416909228","0.000013677","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0","0x00","48514  >  53463 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=907885970 TSecr=3917625085"
"648","84.422854215","0.005944987","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","85","0x00","Application Data"
"651","84.429318017","0.006463802","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0","0x00","53463  >  48514 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=3917625098 TSecr=907885976"
"652","84.433588404","0.004270387","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","165","0x00","Application Data"
"653","84.477427565","0.043839161","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","607","2084","0","0x00","48514  >  53463 [ACK] Seq=607 Ack=2084 Win=64128 Len=0 TSval=907886030 TSecr=3917625102"
"654","84.482788337","0.005360772","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","85","0x00","Application Data"
"655","84.486155929","0.003367592","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0","0x00","53463  >  48514 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=3917625155 TSecr=907886036"
"656","84.489519908","0.003363979","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","85","0x00","Application Data"
"657","84.489527192","0.000007284","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0","0x00","48514  >  53463 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=907886042 TSecr=3917625158"
"658","84.615553805","0.126026613","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","1428","0x00","48514  >  53463 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=907886168 TSecr=3917625158 [TCP segment of a reassembled PDU]"
"659","84.615566999","0.000013194","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","97","0x00","Application Data"
"660","84.621347660","0.005780661","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0","0x00","53463  >  48514 [ACK] Seq=2169 Ack=2217 Win=129536 Len=0 TSval=3917625290 TSecr=907886168"
"661","84.661520928","0.040173268","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","101","0x00","Application Data"
"662","84.661589719","0.000068791","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0","0x00","48514  >  53463 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=907886214 TSecr=3917625329"
"665","84.730637650","0.069047931","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","373","0x00","Application Data"
"666","84.734697275","0.004059625","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0","0x00","53463  >  48514 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=3917625403 TSecr=907886283"
"667","84.754929918","0.020232643","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","85","0x00","Application Data"
"668","84.755064472","0.000134554","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0","0x00","48514  >  53463 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=907886308 TSecr=3917625423"
"669","84.760492825","0.005428353","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","101","0x00","Application Data"
"670","84.764617817","0.004124992","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0","0x00","53463  >  48514 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=3917625433 TSecr=907886313"
"671","84.782661887","0.018044070","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","405","0x00","Application Data"
"672","84.833385727","0.050723840","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","85","0x00","Application Data"
"673","84.837371409","0.003985682","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0","0x00","53463  >  48514 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=3917625506 TSecr=907886386"
"674","84.846037166","0.008665757","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","85","0x00","Application Data"
"675","84.846139035","0.000101869","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0","0x00","48514  >  53463 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=907886399 TSecr=3917625514"
"676","84.849372096","0.003233061","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","85","0x00","Application Data"
"677","84.854360323","0.004988227","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0","0x00","53463  >  48514 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=3917625523 TSecr=907886402"
"678","84.861275097","0.006914774","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","117","0x00","Application Data"
"679","84.905449452","0.044174355","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0","0x00","48514  >  53463 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=907886458 TSecr=3917625530"
"680","86.867765015","1.962315563","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","85","0x00","Application Data"
"681","86.940231364","0.072466349","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0","0x00","53463  >  48514 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=3917627608 TSecr=907888421"
"682","86.947698228","0.007466864","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","117","0x00","Application Data"
"683","86.947721328","0.000023100","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0","0x00","48514  >  53463 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=907888501 TSecr=3917627616"
"688","88.953748050","2.006026722","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","85","0x00","Application Data"
"689","88.990374501","0.036626451","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0","0x00","53463  >  48514 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=3917629658 TSecr=907890507"
"690","88.998924549","0.008550048","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","117","0x00","Application Data"
"691","88.998946555","0.000022006","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0","0x00","48514  >  53463 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=907890552 TSecr=3917629667"
"696","91.004378437","2.005431882","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","85","0x00","Application Data"
"697","91.009650811","0.005272374","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0","0x00","53463  >  48514 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=3917631678 TSecr=907892557"
"698","91.023587221","0.013936410","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","117","0x00","Application Data"
"699","91.023610017","0.000022796","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0","0x00","48514  >  53463 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=907892577 TSecr=3917631693"
"709","93.028654300","2.005044283","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","85","0x00","Application Data"
"710","93.081855264","0.053200964","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0","0x00","53463  >  48514 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=3917633751 TSecr=907894582"
"711","93.088347636","0.006492372","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","117","0x00","Application Data"
"712","93.088370361","0.000022725","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0","0x00","48514  >  53463 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=907894641 TSecr=3917633758"
"716","95.093906716","2.005536355","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","85","0x00","Application Data"
"717","95.098091944","0.004185228","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0","0x00","53463  >  48514 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=3917635768 TSecr=907896647"
"718","95.105963451","0.007871507","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","117","0x00","Application Data"
"719","95.105980129","0.000016678","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0","0x00","48514  >  53463 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=907896659 TSecr=3917635775"
"720","95.109652996","0.003672867","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","85","0x00","Application Data"
"721","95.112765741","0.003112745","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0","0x00","53463  >  48514 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=3917635783 TSecr=907896663"
"722","95.117922517","0.005156776","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","85","0x00","Application Data"
"723","95.121220709","0.003298192","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","85","0x00","Application Data"
"724","95.125219233","0.003998524","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0","0x00","53463  >  48514 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=3917635795 TSecr=907896674"
"725","95.129991088","0.004771855","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","85","0x00","Application Data"
"726","95.137978347","0.007987259","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","69","0x00","Encrypted Alert"
"727","95.138024619","0.000046272","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0","0x00","48514  >  53463 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=907896691 TSecr=3917635800"
"728","95.141121452","0.003096833","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0","0x00","53463  >  48514 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=3917635811 TSecr=907896691"
"729","95.141133223","0.000011771","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0","0x00","53463  >  48514 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=3917635811 TSecr=907896691"
"763","100.247165474","5.106032251","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","69","0x00","Encrypted Alert"
"764","100.247181943","0.000016469","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","48514  >  53463 [RST] Seq=3526 Win=0 Len=0"
"765","100.247195676","0.000013733","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0","0x00","53463  >  48514 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=3917640807 TSecr=907896691"
"766","100.247197837","0.000002161","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","48514  >  53463 [RST] Seq=3526 Win=0 Len=0"
"767","100.247200225","0.000002388","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0","0x00","53463  >  48514 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"770","102.861622385","2.614422160","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0x00","50537  >  15118 Len=10"
"771","102.914477075","0.052854690","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0x00","15118  >  50537 Len=28"
"772","103.179321612","0.264844537","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","48516  >  53463 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=907904733 TSecr=0 WS=128"
"773","103.218975300","0.039653688","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","53463  >  48516 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=259217043 TSecr=907904733 SACK_PERM=1"
"774","103.219146335","0.000171035","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","48516  >  53463 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=907904772 TSecr=259217043"
"775","103.222145396","0.002999061","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 53463  >  48516 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=259217047 TSecr=907904772"
"776","103.244390853","0.022245457","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0x00","Client Hello"
"777","103.246878227","0.002487374","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0x00","53463  >  48516 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=259217072 TSecr=907904798"
"778","103.254238087","0.007359860","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0x00","Server Hello"
"779","103.254270179","0.000032092","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0x00","48516  >  53463 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=907904808 TSecr=259217079"
"780","103.254295305","0.000025126","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","0x00","53463  >  48516 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=259217079 TSecr=907904798 [TCP segment of a reassembled PDU]"
"781","103.254298255","0.000002950","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","0x00","48516  >  53463 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=907904808 TSecr=259217079"
"782","103.254867807","0.000569552","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","0x00","Certificate"
"783","103.254871730","0.000003923","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0x00","48516  >  53463 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=907904808 TSecr=259217079"
"784","103.260616471","0.005744741","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","129","0x00","Server Key Exchange, Server Hello Done"
"785","103.260636700","0.000020229","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0","0x00","48516  >  53463 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=907904814 TSecr=259217081"
"786","103.286711930","0.026075230","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","42","0x00","Client Key Exchange"
"787","103.288867861","0.002155931","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0","0x00","53463  >  48516 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=259217114 TSecr=907904840"
"788","103.292498703","0.003630842","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","92","245","1658","6","0x00","Change Cipher Spec"
"789","103.295161274","0.002662571","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","251","0","0x00","53463  >  48516 [ACK] Seq=1658 Ack=251 Win=131072 Len=0 TSval=259217120 TSecr=907904846"
"790","103.295175043","0.000013769","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","251","1658","85","0x00","Encrypted Handshake Message"
"791","103.297050087","0.001875044","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0","0x00","53463  >  48516 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=259217122 TSecr=907904848"
"792","103.297912499","0.000862412","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","6","0x00","Change Cipher Spec"
"793","103.341448593","0.043536094","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0","0x00","48516  >  53463 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=907904895 TSecr=259217122"
"794","103.344730045","0.003281452","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","85","0x00","Encrypted Handshake Message"
"795","103.344751782","0.000021737","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0","0x00","48516  >  53463 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=907904898 TSecr=259217169"
"796","103.371048965","0.026297183","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","101","0x00","Application Data"
"797","103.373974752","0.002925787","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0","0x00","53463  >  48516 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=259217199 TSecr=907904924"
"798","103.382025842","0.008051090","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","69","0x00","Application Data"
"799","103.425420869","0.043395027","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0","0x00","48516  >  53463 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=907904979 TSecr=259217206"
